#q2lo q2hi ylo yhi qTlo qThi PDF0  uncertainty
10 60 -5 -4 0 0.5 -422243.9223204937 10.45849427260691
10 60 -5 -4 0.5 1 108061.3780119155 0.1207973784476053
10 60 -5 -4 1 1.5 97682.88409024842 4.179155986901606
10 60 -5 -4 1.5 2 74923.84470460919 2.893228199507575
10 60 -5 -4 2 2.5 58285.47024137835 2.100339865981368
10 60 -5 -4 2.5 3 46467.47373032277 1.578957289246318
10 60 -5 -4 3 3.5 37857.63622353542 1.219698427536059
10 60 -5 -4 3.5 4 31396.4382750137 0.960433022439247
10 60 -5 -4 4 4.5 26416.86669388225 0.7632632933746208
10 60 -5 -4 4.5 5 22490.86686391533 0.6330619172258594
10 60 -5 -4 5 5.5 19335.59180220549 0.4890762055947562
10 60 -5 -4 5.5 6 16758.29700822268 0.7132768059855152
10 60 -5 -4 6 6.5 14624.11798113703 0.325239276051434
10 60 -5 -4 6.5 7 12836.16426058376 0.2667390547267132
10 60 -5 -4 7 7.5 11323.37288291666 0.2201615564899839
10 60 -5 -4 7.5 8 10032.48581512507 0.1829978270161519
10 60 -5 -4 8 8.5 8922.860338919172 0.1533031828075764
10 60 -5 -4 8.5 9 7962.970037792157 0.1291572308982722
10 60 -5 -4 9 9.5 7127.990872125656 0.1091763128306411
10 60 -5 -4 9.5 10 6398.115893667395 0.0927363491819051
10 60 -5 -4 10 10.5 5757.34959671822 0.07900763957240997
10 60 -5 -4 10.5 11 5192.634609976543 0.254092575640243
10 60 -5 -4 11 11.5 4693.213117758154 0.1858241389627437
10 60 -5 -4 11.5 12 4250.143395582008 0.1322112925327019
10 60 -5 -4 12 12.5 3855.936061650018 0.09007034141859549
10 60 -5 -4 12.5 13 3504.277536120314 0.05712194513034774
10 60 -5 -4 13 13.5 3189.811647498 0.03388075090197162
10 60 -5 -4 13.5 14 2907.968474185994 0.02976753130633369
10 60 -5 -4 14 14.5 2654.831673704496 0.02632881655199526
10 60 -5 -4 14.5 15 2427.029315904139 0.02335520172891847
10 60 -5 -4 15 16 4257.793233740543 0.2127671901916983
10 60 -5 -4 16 17 3584.61884934005 0.03141442199967059
10 60 -5 -4 17 18 3031.222243220347 0.02540893665536714
10 60 -5 -4 18 19 2573.675911838204 0.02067687135831875
10 60 -5 -4 19 20 2193.394202544979 0.01698092564083709
10 60 -5 -4 20 21 1875.803847904086 0.01507727684656857
10 60 -5 -4 21 22 1609.388907486072 0.01483184804351367
10 60 -5 -4 22 23 1384.979023763475 0.0142478410550666
10 60 -5 -4 23 24 1195.22341084902 0.01336267265969582
10 60 -5 -4 24 25 1034.194786852619 0.01270056365501659
10 60 -5 -4 25 26 897.0843204600662 0.01199974155008476
10 60 -5 -4 26 27 779.9709698332887 0.01129419442816015
10 60 -5 -4 27 28 679.6419650201345 0.01068849185423915
10 60 -5 -4 28 29 593.4514971422678 0.01005514954147202
10 60 -5 -4 29 30 519.2120846850908 0.009506132763704045
10 60 -5 -4 30 31 455.107751743956 0.009058392855934017
10 60 -5 -4 31 32 399.6245265091509 0.008665941287176793
10 60 -5 -4 32 33 351.4957591207095 0.008188895859461809
10 60 -5 -4 33 34 309.6583307837868 0.007700351723144649
10 60 -5 -4 34 35 273.216790924748 0.007287257714949646
10 60 -5 -4 35 36 241.4144356081508 0.00690097346409857
10 60 -5 -4 36 37 213.6101207958631 0.006463911058659733
10 60 -5 -4 37 38 189.2590690627379 0.00597058866449629
10 60 -5 -4 38 39 167.8970677435969 0.005506672109817146
10 60 -5 -4 39 40 149.1274835848237 0.005085983354547352
10 60 -5 -4 40 42 250.6660178263911 0.008760228445964913
10 60 -5 -4 42 44 199.0705020009775 0.00658032285954846
10 60 -5 -4 44 46 158.737959448878 0.00431232066560483
10 60 -5 -4 46 48 127.0533546325258 0.002036976833679205
10 60 -5 -4 48 50 102.0481903191294 0.0005456609414409286
10 60 -5 -4 50 52 82.23016532266297 0.002184004203712675
10 60 -5 -4 52 54 66.46086704561819 0.0003511472649648795
10 60 -5 -4 54 56 53.86663979789702 0.0002834038153309848
10 60 -5 -4 56 58 43.77329909204294 0.0002293799821444509
10 60 -5 -4 58 60 35.65791523388899 0.0001862443808491321
10 60 -5 -4 60 65 63.17776193494778 0.0003285649248994105
10 60 -5 -4 65 70 38.50750266055494 0.0001994922669013022
10 60 -5 -4 70 80 38.43144908572306 0.000904730608120019
10 60 -5 -4 80 90 14.96104442000945 0.0004185227695856497
10 60 -5 -4 90 100 5.911597751573179 0.0001911005616541672
10 60 -4 -3.5 0 0.5 -298382.8216079406 5.884800893487409
10 60 -4 -3.5 0.5 1 46841.60230293997 0.1147512529714731
10 60 -4 -3.5 1 1.5 51048.3546389999 2.325348221129389
10 60 -4 -3.5 1.5 2 40917.74447452289 1.652757129297242
10 60 -4 -3.5 2 2.5 32564.9548500183 1.214159205272153
10 60 -4 -3.5 2.5 3 26358.09817567723 0.9172889914880216
10 60 -4 -3.5 3 3.5 21721.19485563878 0.7037595903893816
10 60 -4 -3.5 3.5 4 18183.32563670591 0.8701420153774961
10 60 -4 -3.5 4 4.5 15423.83989103449 0.4399148018746928
10 60 -4 -3.5 4.5 5 13227.76574195121 0.3514578426857042
10 60 -4 -3.5 5 5.5 11449.46012533876 0.2832058886779123
10 60 -4 -3.5 5.5 6 9987.736239840689 0.2301837034101482
10 60 -4 -3.5 6 6.5 8770.73197859884 0.1882951758470881
10 60 -4 -3.5 6.5 7 7746.281893451162 0.1550135178031269
10 60 -4 -3.5 7 7.5 6875.730188513991 0.1281199943514366
10 60 -4 -3.5 7.5 8 6129.895963000673 0.1064713692830992
10 60 -4 -3.5 8 8.5 5486.36044403052 0.08908893494026415
10 60 -4 -3.5 8.5 9 4927.639536120823 0.07498006412515679
10 60 -4 -3.5 9 9.5 4439.896397397505 0.06323546410021663
10 60 -4 -3.5 9.5 10 4012.04326360846 0.05376036688630847
10 60 -4 -3.5 10 10.5 3635.095677566751 0.0461074758113682
10 60 -4 -3.5 10.5 11 3301.694127433519 0.1612366827916958
10 60 -4 -3.5 11 11.5 3005.759450050053 0.1219664577433832
10 60 -4 -3.5 11.5 12 2742.227382276989 0.09108192876146859
10 60 -4 -3.5 12 12.5 2506.846124823499 0.06665703702174142
10 60 -4 -3.5 12.5 13 2296.025563865338 0.04738273602697518
10 60 -4 -3.5 13 13.5 2106.716229525641 0.03233401933948699
10 60 -4 -3.5 13.5 14 1936.311818001342 0.02448614654849735
10 60 -4 -3.5 14 14.5 1782.575420013353 0.02194954212131961
10 60 -4 -3.5 14.5 15 1643.579808629135 0.01977160148703661
10 60 -4 -3.5 15 16 2921.013393021651 0.0336541238175414
10 60 -4 -3.5 16 17 2504.144290758214 0.07732971112955056
10 60 -4 -3.5 17 18 2157.693313613804 0.103479386543313
10 60 -4 -3.5 18 19 1867.90236961563 0.01459541730378078
10 60 -4 -3.5 19 20 1624.060278129546 0.01087785396430263
10 60 -4 -3.5 20 21 1417.750116250419 0.009146311266704288
10 60 -4 -3.5 21 22 1242.298181228047 0.007751564488444274
10 60 -4 -3.5 22 23 1092.375901562624 0.006579643084023701
10 60 -4 -3.5 23 24 963.6953262143059 0.005687956571250652
10 60 -4 -3.5 24 25 852.7831266204096 0.004869479450462677
10 60 -4 -3.5 25 26 756.810236750605 0.006772427933128711
10 60 -4 -3.5 26 27 673.4568720152796 0.008207928876913684
10 60 -4 -3.5 27 28 600.8106201330754 0.009516735929651077
10 60 -4 -3.5 28 29 537.2880672693223 0.01052516279105475
10 60 -4 -3.5 29 30 481.5711662284455 0.01113881237591841
10 60 -4 -3.5 30 31 432.5568836474824 0.01163983662121382
10 60 -4 -3.5 31 32 389.318709251887 0.01210725587520756
10 60 -4 -3.5 32 33 351.075529595383 0.01237625554381339
10 60 -4 -3.5 33 34 317.1658473455868 0.01245848058516685
10 60 -4 -3.5 34 35 287.0270452198146 0.01245756715434254
10 60 -4 -3.5 35 36 260.1791230703075 0.01244175491018495
10 60 -4 -3.5 36 37 236.21141262327 0.001123302297344253
10 60 -4 -3.5 37 38 214.771139233776 0.00101188280086717
10 60 -4 -3.5 38 39 195.554266904047 0.0009145171809450403
10 60 -4 -3.5 39 40 178.298161900637 0.0008270753158114985
10 60 -4 -3.5 40 42 311.5626441402222 0.001431175159154918
10 60 -4 -3.5 42 44 260.9130309763014 0.001184360291858866
10 60 -4 -3.5 44 46 219.4700447729869 0.0009860128414516112
10 60 -4 -3.5 46 48 185.3649036238835 0.0008257739128225694
