#q2lo q2hi ylo yhi qTlo qThi PDF0  uncertainty
10 60 -5 -4 0 0.5 -832510.5110678526 12.66143334971275
10 60 -5 -4 0.5 1 49101.84317810227 0.08457562112744199
10 60 -5 -4 1 1.5 83816.63221385989 3.993583519433741
10 60 -5 -4 1.5 2 71185.71972719106 2.996122842771001
10 60 -5 -4 2 2.5 57887.07972666415 2.26746836710663
10 60 -5 -4 2.5 3 47345.598346759 1.752710805565584
10 60 -5 -4 3 3.5 39236.06520014725 1.383880026573024
10 60 -5 -4 3.5 4 32946.04870752587 1.110269044067536
10 60 -5 -4 4 4.5 27988.52749284712 0.8968083961153752
10 60 -5 -4 4.5 5 24015.32881361533 0.7265831835175049
10 60 -5 -4 5 5.5 20781.3274704198 0.59040601576271
10 60 -5 -4 5.5 6 18112.63111614965 0.4859139311665785
10 60 -5 -4 6 6.5 15883.85938723674 0.4013246523081762
10 60 -5 -4 6.5 7 14002.97550313293 0.3322176255242084
10 60 -5 -4 7 7.5 12401.35691629832 0.2764736693079612
10 60 -5 -4 7.5 8 11026.88264805967 0.2314510101532505
10 60 -5 -4 8 8.5 9839.339155762671 0.1951138457916386
10 60 -5 -4 8.5 9 8807.244250320622 0.1653004472100292
10 60 -5 -4 9 9.5 7905.60912249256 0.1404478278091119
10 60 -5 -4 9.5 10 7114.353587382795 0.1198523735638446
10 60 -5 -4 10 10.5 6417.15682327658 0.1025344268209665
10 60 -5 -4 10.5 11 5800.616489271712 0.08823649270652822
10 60 -5 -4 11 11.5 5253.630546304308 0.2519430389220361
10 60 -5 -4 11.5 12 4766.922918863208 0.1862630168106989
10 60 -5 -4 12 12.5 4332.686146748297 0.1340655981093732
10 60 -5 -4 12.5 13 3944.308318076353 0.092760454839663
10 60 -5 -4 13 13.5 3596.155426659801 0.06031271376195946
10 60 -5 -4 13.5 14 3283.400030949365 0.03936645584235521
10 60 -5 -4 14 14.5 3001.888840223098 0.03487935910470696
10 60 -5 -4 14.5 15 2748.032401844911 0.03099306060857998
10 60 -5 -4 15 16 4829.93715831556 0.1353007441184673
10 60 -5 -4 16 17 4075.714938885161 0.04187984201189465
10 60 -5 -4 17 18 3453.696423498367 0.03394702947798578
10 60 -5 -4 18 19 2937.922390913605 0.02767743485628671
10 60 -5 -4 19 20 2508.12156417063 0.02276784906734974
10 60 -5 -4 20 21 2148.320883438584 0.01889403415907509
10 60 -5 -4 21 22 1845.842839823275 0.01641655270532283
10 60 -5 -4 22 23 1590.551084665642 0.01586199472649241
10 60 -5 -4 23 24 1374.290519341908 0.01490452412554077
10 60 -5 -4 24 25 1190.463386815942 0.01423389530373242
10 60 -5 -4 25 26 1033.700166409983 0.0135018933945048
10 60 -5 -4 26 27 899.610239402046 0.01274434950437353
10 60 -5 -4 27 28 784.5867792376772 0.01210292815505909
10 60 -5 -4 28 29 685.6521587362597 0.01141538184128876
10 60 -5 -4 29 30 600.33911287976 0.01082969559365665
10 60 -5 -4 30 31 526.5952118527396 0.01036680756044461
10 60 -5 -4 31 32 462.7060107603069 0.009970143041471147
10 60 -5 -4 32 33 407.2345498128788 0.009457305704131613
10 60 -5 -4 33 34 358.9727912110305 0.008924264025836237
10 60 -5 -4 34 35 316.9016321385319 0.00848480818592634
10 60 -5 -4 35 36 280.1585896267119 0.008077223787779531
10 60 -5 -4 36 37 248.0119084104029 0.007601314164048745
10 60 -5 -4 37 38 219.8390297819995 0.007049533490743443
10 60 -5 -4 38 39 195.1088182983658 0.00653460777303394
10 60 -5 -4 39 40 173.3730066733839 0.00514869608969093
10 60 -5 -4 40 42 291.5692622187933 0.01057675041352013
10 60 -5 -4 42 44 231.7109853546943 0.008082438009381576
10 60 -5 -4 44 46 184.8764910500074 0.005461454205288874
10 60 -5 -4 46 48 148.0538858272794 0.002809129916357733
10 60 -5 -4 48 50 118.9725216750352 0.0007414327454853264
10 60 -5 -4 50 52 95.90867717191593 0.002185760800969661
10 60 -5 -4 52 54 77.54579224013921 0.0004771697929157881
10 60 -5 -4 54 56 62.87237068840805 0.000385086541037083
10 60 -5 -4 56 58 51.10707055801894 0.0003116649902850099
10 60 -5 -4 58 60 41.64329015416492 0.0002530267980631606
10 60 -5 -4 60 65 73.81046390718032 0.000446285576387595
10 60 -5 -4 65 70 45.00844988517222 0.0002708524086685316
10 60 -5 -4 70 80 44.93737303090186 0.001038328346595563
10 60 -5 -4 80 90 17.49799569481487 0.0004843060594268422
10 60 -5 -4 90 100 6.913291164112131 0.0002222562656397642
10 60 -4 -3.5 0 0.5 -549888.7493133151 7.165129978093319
10 60 -4 -3.5 0.5 1 7555.218228789272 0.1927503036449707
10 60 -4 -3.5 1 1.5 40915.65407153957 0.5656469052628381
10 60 -4 -3.5 1.5 2 37617.71008266808 1.686491567903431
10 60 -4 -3.5 2 2.5 31633.48427516721 1.29701833872241
10 60 -4 -3.5 2.5 3 26397.80706852476 1.009650283005612
10 60 -4 -3.5 3 3.5 22188.59641973693 0.7916947254088882
10 60 -4 -3.5 3.5 4 18838.38547846187 0.7979255987229408
10 60 -4 -3.5 4 4.5 16151.79467370324 0.5128629644441389
10 60 -4 -3.5 4.5 5 13971.04761437352 0.4157753646686615
10 60 -4 -3.5 5 5.5 12178.57039229198 0.3394358911773452
10 60 -4 -3.5 5.5 6 10687.68867651753 0.2790907201269874
10 60 -4 -3.5 6 6.5 9434.336009698549 0.2306689010110858
10 60 -4 -3.5 6.5 7 8370.6472393604 0.1916913553395716
10 60 -4 -3.5 7 7.5 7460.371354226781 0.1597793817791171
10 60 -4 -3.5 7.5 8 6675.673938888528 0.1337470785729238
10 60 -4 -3.5 8 8.5 5994.871994006455 0.1126449138209864
10 60 -4 -3.5 8.5 9 5400.862226565821 0.09539426723222277
10 60 -4 -3.5 9 9.5 4879.97513710498 0.08086826190174179
10 60 -4 -3.5 9.5 10 4421.163239719202 0.06907206429150392
10 60 -4 -3.5 10 10.5 4015.407332308141 0.05949501623263131
10 60 -4 -3.5 10.5 11 3655.267721315554 0.05128444098045293
10 60 -4 -3.5 11 11.5 3334.561143667622 0.1598303384139399
10 60 -4 -3.5 11.5 12 3048.106668369556 0.1224316900484155
10 60 -4 -3.5 12 12.5 2791.530579313629 0.0925630185843147
10 60 -4 -3.5 12.5 13 2561.121494316677 0.06873754689786438
10 60 -4 -3.5 13 13.5 2353.712271183735 0.04992340096396219
10 60 -4 -3.5 13.5 14 2166.583566720411 0.03500395366290832
10 60 -4 -3.5 14 14.5 1997.391622608396 0.02539430314413949
10 60 -4 -3.5 14.5 15 1844.109432834458 0.02297574039107531
10 60 -4 -3.5 15 16 3283.430270095409 0.03940543417456865
10 60 -4 -3.5 16 17 2821.2417198258 0.04112251934839151
