#q2lo q2hi ylo yhi qTlo qThi PDF0  uncertainty
10 60 -5 -4 0 0.5 -203701.9835365663 7.484100217378
10 60 -5 -4 0.5 1 113664.9946127145 5.370562912372407
10 60 -5 -4 1 1.5 89179.6124237225 3.246809556236258
10 60 -5 -4 1.5 2 66257.06981286417 2.15092787546746
10 60 -5 -4 2 2.5 50877.89299159493 1.529150439258956
10 60 -5 -4 2.5 3 40310.48331368785 1.136223315043026
10 60 -5 -4 3 3.5 32742.43424405736 0.870378550622263
10 60 -5 -4 3.5 4 27119.51269236891 0.680322069561953
10 60 -5 -4 4 4.5 22812.60538804662 0.8076451067026937
10 60 -5 -4 4.5 5 19430.1338334563 0.4255479554849444
10 60 -5 -4 5 5.5 16718.16347251026 0.4734032387568732
10 60 -5 -4 5.5 6 14506.09075713993 0.2769273076573882
10 60 -5 -4 6 6.5 12675.56840978243 0.2253981709018262
10 60 -5 -4 6.5 7 11142.31300038662 0.1843414319737349
10 60 -5 -4 7 7.5 9844.769535146743 0.1519746957019379
10 60 -5 -4 7.5 8 8737.017804369771 0.1262969200142834
10 60 -5 -4 8 8.5 7784.134310100089 0.1057579927719416
10 60 -5 -4 8.5 9 6959.098886466852 0.08913289121028356
10 60 -5 -4 9 9.5 6240.680926875486 0.07548064555430756
10 60 -5 -4 9.5 10 5611.967945773498 0.06418877165833692
10 60 -5 -4 10 10.5 5059.319626458626 0.05472818999714946
10 60 -5 -4 10.5 11 4571.613126735915 0.04705334849586507
10 60 -5 -4 11 11.5 4139.6898257393 0.1742835630284389
10 60 -5 -4 11.5 12 3755.941305535977 0.1277299500629852
10 60 -5 -4 12 12.5 3413.997621943437 0.09088657076244999
10 60 -5 -4 12.5 13 3108.488477822287 0.06178435019501194
10 60 -5 -4 13 13.5 2834.858026344781 0.03891707437469449
10 60 -5 -4 13.5 14 2589.219201486562 0.02107341763303339
10 60 -5 -4 14 14.5 2368.238930428299 0.01871726206854873
10 60 -5 -4 14.5 15 2169.046183201397 0.01667896417029624
10 60 -5 -4 15 16 3815.57132727674 0.1199231356872588
10 60 -5 -4 16 17 3224.02697518695 0.02275526296307362
10 60 -5 -4 17 18 2736.090031049312 0.01858286046035573
10 60 -5 -4 18 19 2331.299427218203 0.01525012463980602
10 60 -5 -4 19 20 1993.727832385895 0.01400189174682964
10 60 -5 -4 20 21 1710.860272375285 0.01363232208041154
10 60 -5 -4 21 22 1472.782407005926 0.01331011601541832
10 60 -5 -4 22 23 1271.580393282142 0.01276500705125727
10 60 -5 -4 23 24 1100.894409722871 0.01203640680114404
10 60 -5 -4 24 25 955.5818969873378 0.01139072998626034
10 60 -5 -4 25 26 831.4601906901013 0.01078995890736678
10 60 -5 -4 26 27 725.1092644447206 0.01020210976037106
10 60 -5 -4 27 28 633.7188470610904 0.009666303366657303
10 60 -5 -4 28 29 554.9686614621413 0.009104607082690563
10 60 -5 -4 29 30 486.9348354376543 0.008633043461884427
10 60 -5 -4 30 31 428.015648645697 0.00824774006645157
10 60 -5 -4 31 32 376.8722139621826 0.00789819803736691
10 60 -5 -4 32 33 332.3813111665828 0.00749709562580847
10 60 -5 -4 33 34 293.5974877382338 0.007105075830509122
10 60 -5 -4 34 35 259.7222365531949 0.006774333886539807
10 60 -5 -4 35 36 230.0790017462792 0.006467406415680443
10 60 -5 -4 36 37 204.0929680940125 0.006128319382327163
10 60 -5 -4 37 38 181.2743642203557 0.005741360927430605
10 60 -5 -4 38 39 161.2047472743284 0.005365010609494902
10 60 -5 -4 39 40 143.5256863726161 0.00501623078321245
10 60 -5 -4 40 42 242.080697787689 0.008879005386631889
10 60 -5 -4 42 44 193.1289682925719 0.007027823850307868
10 60 -5 -4 44 46 154.6804218190276 0.005002437043998498
10 60 -5 -4 46 48 124.3360172809088 0.002906559635633243
10 60 -5 -4 48 50 100.2809179344044 0.0007662947881641458
10 60 -5 -4 50 52 81.13269555888172 0.001227689847780766
10 60 -5 -4 52 54 65.83176527233958 0.002952523667929086
10 60 -5 -4 54 56 53.56122484598805 0.0002631540133606336
10 60 -5 -4 56 58 43.68783412051709 0.0002147814667168291
10 60 -5 -4 58 60 35.7182652843441 0.0001758098914521611
10 60 -5 -4 60 65 63.65769068778079 0.000314189110625307
10 60 -5 -4 65 70 39.13171964696107 0.0001943280295435557
10 60 -5 -4 70 80 39.49386717099406 0.0007778119945172079
10 60 -5 -4 80 90 15.61297797127462 0.0003784593224693822
10 60 -5 -4 90 100 6.260191630368591 0.0001774604270190494
10 60 -4 -3.5 0 0.5 -155689.6202649729 4.192122418200597
10 60 -4 -3.5 0.5 1 54042.96503969077 1.939112688793102
10 60 -4 -3.5 1 1.5 47463.66181306938 1.785015542904148
10 60 -4 -3.5 1.5 2 36501.39984461137 1.210211375204381
10 60 -4 -3.5 2 2.5 28577.41207022182 0.870987505728408
