#labels: ptw__2p75__3p0_lower[1] ptw__2p75__3p0_center[2] ptw__2p75__3p0_upper[3] tot_scale01[4] tot_scale01_Err[5] tot_scale02[6] tot_scale02_Err[7] tot_scale03[8] tot_scale03_Err[9] tot_scale04[10] tot_scale04_Err[11] tot_scale05[12] tot_scale05_Err[13] tot_scale06[14] tot_scale06_Err[15] tot_scale07[16] tot_scale07_Err[17]
#neval: 39640904
#overflow:lower center upper 9.89069647238E+02 1.05836768834E+01 1.10776227828E+03 1.18523472473E+01 8.93844731128E+02 9.56562719775E+00 9.81029685003E+02 1.04462403384E+01 9.84609490212E+02 1.05889751098E+01 1.09874998362E+03 1.16983014300E+01 8.89810329842E+02 9.57034765850E+00 
0.00000000000E+00 5.00000000000E-01 1.00000000000E+00 0.00000000000E+00 0.00000000000E+00 0.00000000000E+00 0.00000000000E+00 0.00000000000E+00 0.00000000000E+00 0.00000000000E+00 0.00000000000E+00 0.00000000000E+00 0.00000000000E+00 0.00000000000E+00 0.00000000000E+00 0.00000000000E+00 0.00000000000E+00 
1.00000000000E+00 1.50000000000E+00 2.00000000000E+00 1.07995890481E+05 5.32391245573E+02 1.20997993052E+05 5.96139624335E+02 9.75723837490E+04 4.81230644571E+02 9.59242504058E+04 4.76007794705E+02 1.18679712474E+05 5.82762290648E+02 1.07467705400E+05 5.32949433247E+02 1.07221503847E+05 5.26727533736E+02 
2.00000000000E+00 2.50000000000E+00 3.00000000000E+00 5.39675262770E+04 2.87985824150E+02 6.04649989882E+04 3.22541296700E+02 4.87586095823E+04 2.60263663337E+02 4.80003864285E+04 2.57259864621E+02 5.92211121645E+04 3.15339527768E+02 5.37769937008E+04 2.88111555125E+02 5.35035085316E+04 2.84973047900E+02 
3.00000000000E+00 3.50000000000E+00 4.00000000000E+00 3.43560704402E+04 2.03875789329E+02 3.84908983581E+04 2.28176692530E+02 3.10409696185E+04 1.84357321863E+02 3.06010326365E+04 1.83019483740E+02 3.76462390951E+04 2.22366963941E+02 3.42824752651E+04 2.04804071537E+02 3.40127101452E+04 2.01059803275E+02 
4.00000000000E+00 4.50000000000E+00 5.00000000000E+00 2.41470046206E+04 1.51045823749E+02 2.70534524891E+04 1.69169075140E+02 2.18167835989E+04 1.36505927734E+02 2.15288121865E+04 1.35128843717E+02 2.64316168519E+04 1.65115268803E+02 2.41191987635E+04 1.51336278162E+02 2.38803308657E+04 1.49217058496E+02 
5.00000000000E+00 5.50000000000E+00 6.00000000000E+00 1.84943313930E+04 1.23760626589E+02 2.07202754637E+04 1.38592380147E+02 1.67096936944E+04 1.11859103639E+02 1.65097117181E+04 1.10921791529E+02 2.02200808235E+04 1.35078027671E+02 1.84960482417E+04 1.24207171809E+02 1.82684410396E+04 1.22083223547E+02 
6.00000000000E+00 6.50000000000E+00 7.00000000000E+00 1.44407596239E+04 1.04868067987E+02 1.61784666942E+04 1.17390340852E+02 1.30474806074E+04 9.48131084604E+01 1.29075238005E+04 9.42983189600E+01 1.57688610016E+04 1.14150982437E+02 1.44602299000E+04 1.05547558875E+02 1.42471272388E+04 1.03199318549E+02 
7.00000000000E+00 7.50000000000E+00 8.00000000000E+00 1.16474945058E+04 8.92121741074E+01 1.30489342315E+04 9.98924920346E+01 1.05238203805E+04 8.06404104091E+01 1.04190818107E+04 8.01627273500E+01 1.27078652055E+04 9.71363276945E+01 1.16722969793E+04 8.97527092567E+01 1.14816304077E+04 8.77989497639E+01 
8.00000000000E+00 8.50000000000E+00 9.00000000000E+00 9.72069146124E+03 7.72577088517E+01 1.08904050285E+04 8.65284945682E+01 8.78281839016E+03 6.98200859214E+01 8.70349844260E+03 6.93820862037E+01 1.05960934590E+04 8.41366147724E+01 9.75049086997E+03 7.77049860765E+01 9.57355822527E+03 7.60349491821E+01 
9.00000000000E+00 9.50000000000E+00 1.00000000000E+01 8.11198233197E+03 6.92252919641E+01 9.08769326241E+03 7.74960110876E+01 7.32959516748E+03 6.25847244208E+01 7.26918491234E+03 6.23349337519E+01 8.83518657610E+03 7.52277791517E+01 8.14324057146E+03 6.97765432135E+01 7.98287098154E+03 6.80078113201E+01 
1.00000000000E+01 1.05000000000E+01 1.10000000000E+01 7.14294270965E+03 6.35734334714E+01 8.00208472887E+03 7.11706310864E+01 6.45402064950E+03 5.74739812458E+01 6.41169353192E+03 5.73582951447E+01 7.76768296795E+03 6.89647920624E+01 7.18265834177E+03 6.42070093123E+01 7.01836802059E+03 6.23446412989E+01 
1.10000000000E+01 1.15000000000E+01 1.20000000000E+01 6.06434764139E+03 5.55489351352E+01 6.79381506796E+03 6.22140917083E+01 5.47940969529E+03 5.02015978390E+01 5.44656117694E+03 5.00417382577E+01 6.59072425715E+03 6.03137312587E+01 6.10155685897E+03 5.60442943804E+01 5.95491674706E+03 5.45066154395E+01 
1.20000000000E+01 1.25000000000E+01 1.30000000000E+01 5.41966865875E+03 5.21466347430E+01 6.07143082362E+03 5.83996652771E+01 4.89701433184E+03 4.71293242954E+01 4.87165847552E+03 4.69975790526E+01 5.88510367684E+03 5.65935351813E+01 5.45737582435E+03 5.26313897180E+01 5.31747692719E+03 5.11472787136E+01 
1.30000000000E+01 1.35000000000E+01 1.40000000000E+01 4.68780253849E+03 4.72008351564E+01 5.25170873952E+03 5.28691166639E+01 4.23562675713E+03 4.26541076951E+01 4.21880954267E+03 4.25762455332E+01 5.08485965070E+03 5.11875456142E+01 4.72617452891E+03 4.76873777944E+01 4.59430755597E+03 4.62556116561E+01 
