#ylo yhi qTlo qThi PDF0  uncertainty
-5 -4.75 0 1 22.22625026424926 0.0003671550087780417
-5 -4.75 1 2 39.75027546030032 0.0006314062106653751
-5 -4.75 2 3 23.51607009189005 0.0009235095875865795
-5 -4.75 3 4 15.56794838401336 0.0001978245284135483
-5 -4.75 4 5 11.05363095177776 0.0001727719323305621
-5 -4.75 5 6 8.21224170115414 0.0001389578494084276
-5 -4.75 6 7 6.295978315037476 0.0001101953030016034
-5 -4.75 7 8 4.938785729465297 8.865869136087667e-05
-5 -4.75 8 9 3.942139388403338 7.269621346006616e-05
-5 -4.75 9 10 3.189445808368156 6.128766442792255e-05
-5 -4.75 10 11 2.608475219006677 5.283685191237453e-05
-5 -4.75 11 12 2.151952447367879 4.592662191349461e-05
-5 -4.75 12 13 1.787968585970771 3.911182355476051e-05
-5 -4.75 13 14 1.494265528355989 3.139895093950962e-05
-5 -4.75 14 15 1.254824421825972 2.331826350721045e-05
-5 -4.75 15 16 1.057929478265578 4.11387863084034e-05
-5 -4.75 16 17 0.8948530381354921 1.258970599282705e-05
-5 -4.75 17 18 0.7589281728446544 1.079317546681668e-05
-5 -4.75 18 19 0.6450321014148195 2.448238711505457e-05
-5 -4.75 19 20 0.5491563879711328 6.254842530251103e-06
-5 -4.75 20 21 0.4681410565707291 4.970875504606287e-06
-5 -4.75 21 22 0.3994583893161813 4.413896663446604e-06
-5 -4.75 22 23 0.3410699374850986 4.422608998300159e-06
-5 -4.75 23 24 0.2913248277062614 4.122782995052976e-06
-5 -4.75 24 25 0.2488666482865646 1.035454114092782e-05
-5 -4.75 25 26 0.2125701770618646 6.681873232133873e-06
-5 -4.75 26 27 0.1815104121285585 3.840205454547219e-06
-5 -4.75 27 28 0.1549114208952469 1.587388078622132e-06
-5 -4.75 28 29 0.1321220271830605 9.403762779858216e-07
-5 -4.75 29 30 0.1125914345619668 1.431044492725131e-06
-5 -4.75 30 31 0.09585467783495003 2.061239187736708e-06
-5 -4.75 31 32 0.08151603020154889 2.396685970268431e-06
-5 -4.75 32 33 0.06923696602950198 2.29599121850943e-06
-5 -4.75 33 34 0.05872811063510648 2.131957982771937e-06
-5 -4.75 34 35 0.04974169865631933 1.775723902586179e-06
-5 -4.75 35 36 0.04206466791452892 1.308299859510698e-06
-5 -4.75 36 37 0.0355136424847358 8.979340073850262e-07
-5 -4.75 37 38 0.02993060950919875 7.03199113834263e-07
-5 -4.75 38 39 0.02517922490622412 8.060011137678291e-07
-5 -4.75 39 40 0.02114170916918311 5.66395285020449e-07
-5 -4.75 40 41 0.0177162377793287 2.574720043384271e-07
-5 -4.75 41 42 0.01481511165437581 2.930235583915169e-07
-5 -4.75 42 43 0.01236280102132586 2.830860980802818e-07
-5 -4.75 43 44 0.01029360020805361 2.348827892271338e-07
-5 -4.75 44 45 0.008551091473434372 2.495264762834848e-07
-5 -4.75 45 46 0.007086853590635041 2.202930150414784e-07
-5 -4.75 46 47 0.005858996762717654 1.345143247613242e-07
-5 -4.75 47 48 0.004831616625303885 1.455869046620289e-07
-5 -4.75 48 49 0.003973990217331478 1.160270675865452e-07
-5 -4.75 49 50 0.003259708597480852 8.287114318860853e-08
-5 -4.75 50 51 0.002666238782761421 8.439044183036412e-08
-5 -4.75 51 52 0.002174390260977254 8.769634642080693e-08
-5 -4.75 52 53 0.001767782222457017 7.450478457576501e-08
-5 -4.75 53 54 0.001432533618230255 3.455053247409384e-08
-5 -4.75 54 55 0.001156882763439667 3.283385277726147e-08
-5 -4.75 55 56 0.0009308773155804102 2.722916691807239e-08
-5 -4.75 56 57 0.0007461298177830204 2.472161532321264e-08
-5 -4.75 57 58 0.0005955842728774935 2.017105889913148e-08
-5 -4.75 58 59 0.0004733238456620383 1.355123321341396e-08
-5 -4.75 59 60 0.0003743884087273262 1.153303387534978e-08
-5 -4.75 60 61 0.0002946378621765073 1.192796611688193e-08
-5 -4.75 61 62 0.0002306174759643362 1.007320299560772e-08
-5 -4.75 62 63 0.0001794581725921442 6.840658195981803e-09
