#q2lo q2hi ylo yhi qTlo qThi PDF0  uncertainty
10 60 -5 -4 0 0.5 -508977.4933827462 10.56868660839973
10 60 -5 -4 0.5 1 97704.76319830802 4.058325509395218
10 60 -5 -4 1 1.5 97680.57617596592 3.394023145752726
10 60 -5 -4 1.5 2 76794.70846192364 2.60084715555422
10 60 -5 -4 2 2.5 60529.38558592254 2.025305813309387
10 60 -5 -4 2.5 3 48688.85846352357 1.596439542990993
10 60 -5 -4 3 3.5 39939.60127920148 1.267214967905602
10 60 -5 -4 3.5 4 33309.22487014133 1.008523894015525
10 60 -5 -4 4 4.5 28160.7847279308 0.8045556728757219
10 60 -5 -4 4.5 5 24076.61652652814 0.6398945644577907
10 60 -5 -4 5 5.5 20776.9354171789 0.5108367070679378
10 60 -5 -4 5.5 6 18069.23368322356 0.4131554327868798
10 60 -5 -4 6 6.5 15817.67136863863 0.3355147959482565
10 60 -5 -4 6.5 7 13924.2486814539 0.2747273670338473
10 60 -5 -4 7 7.5 12316.62680772727 0.2272601325148571
10 60 -5 -4 7.5 8 10940.37042320959 0.189487275420106
10 60 -5 -4 8 8.5 9753.779260560392 0.1588842284727434
10 60 -5 -4 8.5 9 8724.386199609185 0.134322543261078
10 60 -5 -4 9 9.5 7826.542516843566 0.1136563642849069
10 60 -5 -4 9.5 10 7039.717565664931 0.09650269672511058
10 60 -5 -4 10 10.5 6347.282627948664 0.08322563261754112
10 60 -5 -4 10.5 11 5735.626368216593 0.07179938886383752
10 60 -5 -4 11 11.5 5193.500627108439 0.2329926909887945
10 60 -5 -4 11.5 12 4711.531848230579 0.1710178362372972
10 60 -5 -4 12 12.5 4281.848900962261 0.1218856989507913
10 60 -5 -4 12.5 13 3897.799067730799 0.08320330467086023
10 60 -5 -4 13 13.5 3553.724055515321 0.05278436845264878
10 60 -5 -4 13.5 14 3244.786368084322 0.03233340127735573
10 60 -5 -4 14 14.5 2966.830846115658 0.02868130148772252
10 60 -5 -4 14.5 15 2716.270868493183 0.02496308864465391
10 60 -5 -4 15 16 4775.311701419368 0.1516623879388135
10 60 -5 -4 16 17 4031.416817130185 0.03468836733554781
10 60 -5 -4 17 18 3418.066191227494 0.02820819755152115
10 60 -5 -4 18 19 2909.520323439181 0.02277536496239918
10 60 -5 -4 19 20 2485.71279482249 0.01914936194089023
10 60 -5 -4 20 21 2130.860659579689 0.01603591159255302
10 60 -5 -4 21 22 1832.450352487497 0.01398170632455731
10 60 -5 -4 22 23 1580.490710793978 0.01506667259945971
10 60 -5 -4 23 24 1366.948458143572 0.01526699155851929
10 60 -5 -4 24 25 1185.327929912399 0.01412862644974666
10 60 -5 -4 25 26 1030.347110465683 0.01299263340592915
10 60 -5 -4 26 27 897.68955323509 0.01211615275281019
10 60 -5 -4 27 28 783.8095321246676 0.01177675799283406
10 60 -5 -4 28 29 685.7790337786798 0.01174367081591754
10 60 -5 -4 29 30 601.172826296657 0.01109852569015857
10 60 -5 -4 30 31 527.9743583678427 0.01059224618381904
10 60 -5 -4 31 32 464.4987612737706 0.01002138648544815
10 60 -5 -4 32 33 409.3330963837234 0.009154839272014215
10 60 -5 -4 33 34 361.2889272548933 0.008503959223048696
10 60 -5 -4 34 35 319.3636922112543 0.008054128372236846
10 60 -5 -4 35 36 282.7089127875334 0.007472160121722027
10 60 -5 -4 36 37 250.6043202500868 0.006585462037634215
10 60 -5 -4 37 38 222.4367847024921 0.006016451842185688
10 60 -5 -4 38 39 197.6832750347528 0.005631847757371133
10 60 -5 -4 39 40 175.8957462230729 0.005271773630823873
10 60 -5 -4 40 42 296.4253687743162 0.008316530047011383
10 60 -5 -4 42 44 236.2289326350798 0.005968027416031418
10 60 -5 -4 44 46 189.0141869402568 0.004245344463384981
10 60 -5 -4 46 48 151.7995677892694 0.002253377928212785
10 60 -5 -4 48 50 122.3336493007465 0.0007269667703155847
10 60 -5 -4 50 52 98.9041451971939 0.0009575154333987257
10 60 -5 -4 52 54 80.20211445077697 0.002540249096938396
10 60 -5 -4 54 56 65.21816307155954 0.0003869596377796825
10 60 -5 -4 56 58 53.17202512626811 0.0003148761309290649
10 60 -5 -4 58 60 43.45649360860941 0.0002575937356894542
10 60 -5 -4 60 65 77.41748216304616 0.0004606112183296318
10 60 -5 -4 65 70 47.58084853487095 0.0002840620690065521
10 60 -5 -4 70 80 48.05572239029014 0.001018120428398106
10 60 -5 -4 80 90 19.05408018758995 0.0004742028849271662
10 60 -5 -4 90 100 7.681747691606338 0.0002248391125112548
10 60 -4 -3.5 0 0.5 -338092.4144825308 5.930591886106413
10 60 -4 -3.5 0.5 1 39938.21716806746 0.04842775502038421
10 60 -4 -3.5 1 1.5 49934.6465079997 2.075297549781681
10 60 -4 -3.5 1.5 2 41095.81301447299 1.5525612673664
10 60 -4 -3.5 2 2.5 33141.17554788605 1.509094173045014
10 60 -4 -3.5 2.5 3 27059.78750244156 0.8772159097934491
10 60 -4 -3.5 3 3.5 22446.87295454214 0.7036740026742336
10 60 -4 -3.5 3.5 4 18891.82726142825 0.5592432164121419
10 60 -4 -3.5 4 4.5 16098.07667358145 0.4438600041903555
10 60 -4 -3.5 4.5 5 13861.55218440853 0.3524242946987215
10 60 -4 -3.5 5 5.5 12041.38395176183 0.2832902414265845
10 60 -4 -3.5 5.5 6 10538.70336865264 0.2310693893832649
10 60 -4 -3.5 6 6.5 9282.713955758371 0.1889852600252198
10 60 -4 -3.5 6.5 7 8221.693503517354 0.1554935691929131
10 60 -4 -3.5 7 7.5 7317.118966968108 0.1294364400191625
10 60 -4 -3.5 7.5 8 6539.776973435376 0.1084968751356428
10 60 -4 -3.5 8 8.5 5867.141452587065 0.09103713868080376
10 60 -4 -3.5 8.5 9 5281.579890366149 0.07652695831438905
10 60 -4 -3.5 9 9.5 4769.097306947617 0.064527172513408
10 60 -4 -3.5 9.5 10 4318.446064388382 0.05759375498200825
10 60 -4 -3.5 10 10.5 3920.485428400546 0.05300585447548656
10 60 -4 -3.5 10.5 11 3567.712078852964 0.04884754731710927
10 60 -4 -3.5 11 11.5 3253.909663499584 0.1457974932973229
10 60 -4 -3.5 11.5 12 2973.886559601879 0.1112008530067214
10 60 -4 -3.5 12 12.5 2723.2770308413 0.08372081023708233
10 60 -4 -3.5 12.5 13 2498.384838893751 0.06187484443353242
10 60 -4 -3.5 13 13.5 2296.062673934739 0.0445517719340387
10 60 -4 -3.5 13.5 14 2113.616527064931 0.03087586603760428
10 60 -4 -3.5 14 14.5 1948.728943961049 0.02469564878629171
10 60 -4 -3.5 14.5 15 1799.3985711358 0.02216080481593963
10 60 -4 -3.5 15 16 3204.582123814649 0.03753966464500991
10 60 -4 -3.5 16 17 2754.604498096901 0.04535909416790673
10 60 -4 -3.5 17 18 2379.520285352144 0.08148295290129681
10 60 -4 -3.5 18 19 2064.892315366011 0.1000326845964992
10 60 -4 -3.5 19 20 1799.442188706164 0.0120484227425095
10 60 -4 -3.5 20 21 1574.276778565405 0.01012339797443929
10 60 -4 -3.5 21 22 1382.325943130479 0.008673962061266138
10 60 -4 -3.5 22 23 1217.925939647339 0.007428944303683238
10 60 -4 -3.5 23 24 1076.506921570989 0.006435109571157227
10 60 -4 -3.5 24 25 954.3588208572514 0.006479418551407434
10 60 -4 -3.5 25 26 848.4498133677455 0.008398291958087611
10 60 -4 -3.5 26 27 756.2887553828671 0.009787429698917549
10 60 -4 -3.5 27 28 675.8168622719149 0.01051110903676999
10 60 -4 -3.5 28 29 605.3254777956409 0.01095880893865342
10 60 -4 -3.5 29 30 543.3890115567225 0.01136399413019262
10 60 -4 -3.5 30 31 488.8127150229504 0.01182437923017687
10 60 -4 -3.5 31 32 440.5910558009329 0.0124740102532428
10 60 -4 -3.5 32 33 397.8740586114057 0.01320078145619163
10 60 -4 -3.5 33 34 359.9403838855694 0.01382007812651409
10 60 -4 -3.5 34 35 326.1758964339984 0.01419407543687612
10 60 -4 -3.5 35 36 296.0555441491584 0.01433902242428076
10 60 -4 -3.5 36 37 269.1292433499797 0.001366277360602908
10 60 -4 -3.5 37 38 245.0102552339167 0.001237267956696542
10 60 -4 -3.5 38 39 223.3642573427216 0.001121558501040454
10 60 -4 -3.5 39 40 203.9019857118365 0.001019298396471413
10 60 -4 -3.5 40 42 356.9303296633448 0.001773973673550699
10 60 -4 -3.5 42 44 299.5997225040452 0.001478820398517655
10 60 -4 -3.5 44 46 252.581057288761 0.00124003797276373
10 60 -4 -3.5 46 48 213.8008113802558 0.001045787599991854
10 60 -4 -3.5 48 50 181.6480972325365 0.0008856498173486216
10 60 -4 -3.5 50 52 154.861610767639 0.0007537079876271946
10 60 -4 -3.5 52 54 132.4458722639608 0.0006439305464027711
10 60 -4 -3.5 54 56 113.6099317126923 0.0005520784258266076
10 60 -4 -3.5 56 58 97.72086217888129 0.0004751952663468728
10 60 -4 -3.5 58 60 84.26949205781492 0.0004101906227305108
10 60 -4 -3.5 60 65 164.3053318570861 0.000801986047349601
10 60 -4 -3.5 65 70 115.6199381281013 0.0005672947576158549
10 60 -4 -3.5 70 80 141.4321755314148 0.0007023869568456576
10 60 -4 -3.5 80 90 74.14222366618141 0.0003755771950437747
10 60 -4 -3.5 90 100 39.93640135911251 0.0003550239122773746
10 60 -3.5 -3.25 0 0.5 -189858.3690438801 6.784626568143722
10 60 -3.5 -3.25 0.5 1 17752.67831097532 0.006952268944587559
10 60 -3.5 -3.25 1 1.5 25088.47079300411 1.081937500279309
10 60 -3.5 -3.25 1.5 2 21064.88296629513 0.8527754506467318
10 60 -3.5 -3.25 2 2.5 17144.427820094 0.6170009058914729
10 60 -3.5 -3.25 2.5 3 14076.11245330798 0.4499154959194129
10 60 -3.5 -3.25 3 3.5 11720.81836770597 0.3574257670807128
10 60 -3.5 -3.25 3.5 4 9891.950863109047 0.2906529810425127
10 60 -3.5 -3.25 4 4.5 8447.113378073904 0.2327607557654119
10 60 -3.5 -3.25 4.5 5 7285.877783495689 0.1877112843039868
10 60 -3.5 -3.25 5 5.5 6337.909075581552 0.1507889037447967
10 60 -3.5 -3.25 5.5 6 5553.370646337998 0.1204995957459687
10 60 -3.5 -3.25 6 6.5 4896.324825105188 0.09784066569682182
10 60 -3.5 -3.25 6.5 7 4340.371699863449 0.08194228735555953
10 60 -3.5 -3.25 7 7.5 3865.761482278725 0.06953485863368769
10 60 -3.5 -3.25 7.5 8 3457.459561485233 0.05784237055195263
10 60 -3.5 -3.25 8 8.5 3103.836959051037 0.04736608508483187
10 60 -3.5 -3.25 8.5 9 2795.764245124848 0.03976402724310901
10 60 -3.5 -3.25 9 9.5 2525.976391409708 0.0472218535887805
10 60 -3.5 -3.25 9.5 10 2288.622433839357 0.05474434803090844
10 60 -3.5 -3.25 10 10.5 2078.937316455103 0.06245163887024319
10 60 -3.5 -3.25 10.5 11 1893.001361643279 0.06973157258357787
10 60 -3.5 -3.25 11 11.5 1727.562826907526 0.07646402306295386
10 60 -3.5 -3.25 11.5 12 1579.903197359617 0.05808291173707403
10 60 -3.5 -3.25 12 12.5 1447.730511126185 0.0434798074209084
10 60 -3.5 -3.25 12.5 13 1329.104747376738 0.03193387585088203
10 60 -3.5 -3.25 13 13.5 1222.371492429161 0.022797631724643
10 60 -3.5 -3.25 13.5 14 1126.113508240977 0.01559302358259629
10 60 -3.5 -3.25 14 14.5 1039.111048495122 0.009937876902085918
10 60 -3.5 -3.25 14.5 15 960.3099082893405 0.007802886187960212
10 60 -3.5 -3.25 15 16 1712.56665427643 0.01342774406361968
10 60 -3.5 -3.25 16 17 1475.039019245294 0.02691232892175321
10 60 -3.5 -3.25 17 18 1276.988785936949 0.04502482495854565
10 60 -3.5 -3.25 18 19 1110.798842849158 0.05402327719957611
10 60 -3.5 -3.25 19 20 970.5186109923538 0.006282637112576595
10 60 -3.5 -3.25 20 21 851.4564724432322 0.005337885218978045
10 60 -3.5 -3.25 21 22 749.8839161388048 0.004562887856764064
10 60 -3.5 -3.25 22 23 662.8146971745941 0.00390935642644763
10 60 -3.5 -3.25 23 24 587.84086609121 0.003390941530824421
10 60 -3.5 -3.25 24 25 523.0078571015496 0.002944473789398216
10 60 -3.5 -3.25 25 26 466.7195163884484 0.002576006114793472
10 60 -3.5 -3.25 26 27 417.6651364995355 0.002261102137026683
10 60 -3.5 -3.25 27 28 374.7624546474172 0.001995253636550842
10 60 -3.5 -3.25 28 29 337.1131771613219 0.001763625206933739
10 60 -3.5 -3.25 29 30 303.9683952109745 0.001573933019756169
10 60 -3.5 -3.25 30 31 274.7005729193493 0.001394833579013266
10 60 -3.5 -3.25 31 32 248.7817207669384 0.001257972237624472
10 60 -3.5 -3.25 32 33 225.7658677838828 0.001121706519711552
10 60 -3.5 -3.25 33 34 205.2746146311338 0.001013956359571466
10 60 -3.5 -3.25 34 35 186.9857911461141 0.0009135087087486227
10 60 -3.5 -3.25 35 36 170.6241172910952 0.0008273277657053768
10 60 -3.5 -3.25 36 37 155.9535332810397 0.0007504763765098232
10 60 -3.5 -3.25 37 38 142.7709405565035 0.0006819293176363317
10 60 -3.5 -3.25 38 39 130.9010661469989 0.0006213972488637864
10 60 -3.5 -3.25 39 40 120.1922001618188 0.0005673603630782509
10 60 -3.5 -3.25 40 42 212.2602709094953 0.0009945679634597582
10 60 -3.5 -3.25 42 44 180.3705533656657 0.0008378055138678064
10 60 -3.5 -3.25 44 46 154.0081270789954 0.0007099447912537471
10 60 -3.5 -3.25 46 48 132.0809900502309 0.0006055175212225095
10 60 -3.5 -3.25 48 50 113.7395537006909 0.0005190652859994316
10 60 -3.5 -3.25 50 52 98.31667579752536 0.0004471293051295788
10 60 -3.5 -3.25 52 54 85.28475951509148 0.0003866269896946051
10 60 -3.5 -3.25 54 56 74.22301513522555 0.0003359571415870732
10 60 -3.5 -3.25 56 58 64.79392994830557 0.0002929042276775817
10 60 -3.5 -3.25 58 60 56.72469554570491 0.0002562933443570614
