#q2lo q2hi ylo yhi qTlo qThi PDF0  uncertainty
10 60 -5 -4 0 0.5 -510849.1327461268 10.75302279979223
10 60 -5 -4 0.5 1 98875.95525431345 4.328101408405928
10 60 -5 -4 1 1.5 98498.58749327381 3.510668388727936
10 60 -5 -4 1.5 2 77367.35360896622 2.656114790821448
10 60 -5 -4 2 2.5 60947.87548835098 2.051916057658673
10 60 -5 -4 2.5 3 49005.19485614484 1.60959242140234
10 60 -5 -4 3 3.5 40184.74798565031 1.274108402678394
10 60 -5 -4 3.5 4 33502.73644956318 1.012613152299309
10 60 -5 -4 4 4.5 28315.65364083087 0.8074831447120232
10 60 -5 -4 4.5 5 24201.84679675617 0.6429159289655217
10 60 -5 -4 5 5.5 20878.98383191637 0.5143152397249651
10 60 -5 -4 5.5 6 18152.84235417282 0.7387377335107885
10 60 -5 -4 6 6.5 15886.49978509576 0.3385396615958598
10 60 -5 -4 6.5 7 13981.05296979525 0.2772731472668966
10 60 -5 -4 7 7.5 12363.59033530692 0.2292637417540391
10 60 -5 -4 7.5 8 10979.23030026155 0.1910510120051185
10 60 -5 -4 8 8.5 9785.933520808054 0.160126381126247
10 60 -5 -4 8.5 9 8750.970751149596 0.1353262607190118
10 60 -5 -4 9 9.5 7848.487533292558 0.1144727219225388
10 60 -5 -4 9.5 10 7057.789417932089 0.09714241723486339
10 60 -5 -4 10 10.5 6362.115950677466 0.08375852028984809
10 60 -5 -4 10.5 11 5747.748848128348 0.07223416909619118
10 60 -5 -4 11 11.5 5203.352538985004 0.2304456502915855
10 60 -5 -4 11.5 12 4719.48157723586 0.1684943612599454
10 60 -5 -4 12 12.5 4288.205407896025 0.1194495281088166
10 60 -5 -4 12.5 13 3902.821928488976 0.08089134954343535
10 60 -5 -4 13 13.5 3557.631699106382 0.05062201007604017
10 60 -5 -4 13.5 14 3247.762776199011 0.03246006181279881
10 60 -5 -4 14 14.5 2969.031109201344 0.028789970807793
10 60 -5 -4 14.5 15 2717.825797571851 0.02505340154448277
10 60 -5 -4 15 16 4776.909772602402 0.1631843684208434
10 60 -5 -4 16 17 4031.549584489074 0.03476399004694031
10 60 -5 -4 17 18 3417.225907317271 0.02827123808947363
10 60 -5 -4 18 19 2908.056369446941 0.02280797168577919
10 60 -5 -4 19 20 2483.872042817586 0.01916791977510002
10 60 -5 -4 20 21 2128.816307402755 0.01604639869037783
10 60 -5 -4 21 22 1830.322523351197 0.0140900442606835
10 60 -5 -4 22 23 1578.36139300871 0.01513086058230328
10 60 -5 -4 23 24 1364.872320521956 0.01535127302054207
10 60 -5 -4 24 25 1183.340125917731 0.01424511801224071
