#q2lo q2hi ylo yhi qTlo qThi PDF0  uncertainty
10 60 -5 -4 0 0.5 -503894.0170622573 13.23421921115369
10 60 -5 -4 0.5 1 97131.45256494949 4.166445556431427
10 60 -5 -4 1 1.5 96920.24984511618 3.400375397512107
10 60 -5 -4 1.5 2 76155.13209325573 2.584874493055395
10 60 -5 -4 2 2.5 60004.85531191649 2.00441157953901
10 60 -5 -4 2.5 3 48254.23916740988 1.57642793328705
10 60 -5 -4 3 3.5 39574.22538666325 1.250032147261663
10 60 -5 -4 3.5 4 32997.9161480174 0.9948423650348559
10 60 -5 -4 4 4.5 27892.49459396586 0.7943628472385171
10 60 -5 -4 4.5 5 23843.18818357704 0.7349729543348076
10 60 -5 -4 5 5.5 20572.22736106116 0.5070368502565543
10 60 -5 -4 5.5 6 17888.50284150285 0.6649397019173193
10 60 -5 -4 6 6.5 15657.27774059971 0.3325545557363512
10 60 -5 -4 6.5 7 13781.22331409528 0.2720596818162448
10 60 -5 -4 7 7.5 12188.58760160587 0.2248418159615539
10 60 -5 -4 7.5 8 10825.36148328037 0.187302732385433
10 60 -5 -4 8 8.5 9650.174231153453 0.1569282595028199
10 60 -5 -4 8.5 9 8630.817636250702 0.1326449099869933
10 60 -5 -4 9 9.5 7741.849435650918 0.1122360748522624
10 60 -5 -4 9.5 10 6962.905750560257 0.09528837784091593
10 60 -5 -4 10 10.5 6277.494236292722 0.08217995779887133
10 60 -5 -4 10.5 11 5672.116367189082 0.0708536657566583
10 60 -5 -4 11 11.5 5135.618279481004 0.228742722944844
10 60 -5 -4 11.5 12 4658.706055974996 0.1676426289441224
10 60 -5 -4 12 12.5 4233.576326660032 0.1192331015981836
10 60 -5 -4 12.5 13 3853.634407827811 0.0811490147175391
10 60 -5 -4 13 13.5 3513.272036201523 0.05121928032895084
10 60 -5 -4 13.5 14 3207.695110038849 0.03186554460307889
10 60 -5 -4 14 14.5 2932.786321561461 0.02828961096702187
10 60 -5 -4 14.5 15 2684.992154383144 0.02461615542642903
10 60 -5 -4 15 16 4720.069973780839 0.1537812816732185
10 60 -5 -4 16 17 3984.53251789408 0.03415424145759971
10 60 -5 -4 17 18 3378.140007954692 0.02779987440680998
10 60 -5 -4 18 19 2875.410129383438 0.02241969438819069
10 60 -5 -4 19 20 2456.481860895402 0.01885578495375739
10 60 -5 -4 20 21 2105.737297696732 0.01579179618556736
10 60 -5 -4 21 22 1810.796230559572 0.01408457471939073
10 60 -5 -4 22 23 1561.775842821336 0.01510643634105691
10 60 -5 -4 23 24 1350.731324197445 0.01530747988113035
10 60 -5 -4 24 25 1171.239502629654 0.01422469272893068
10 60 -5 -4 25 26 1018.077969955096 0.01318953845077431
10 60 -5 -4 26 27 886.9794671191155 0.01238754023961519
10 60 -5 -4 27 28 774.4389933541607 0.01209167290608093
10 60 -5 -4 28 29 677.5623520218733 0.01207958207953652
10 60 -5 -4 29 30 593.9525150898168 0.01143569991950244
10 60 -5 -4 30 31 521.6165125765948 0.01092170503272882
10 60 -5 -4 31 32 458.8892151440597 0.01034272001675163
10 60 -5 -4 32 33 404.3742645594982 0.009463681625732079
10 60 -5 -4 33 34 356.897193605583 0.008797664344854184
10 60 -5 -4 34 35 315.4672418137692 0.00833055088941137
10 60 -5 -4 35 36 279.2459325018057 0.007728850529360898
10 60 -5 -4 36 37 247.5214727805303 0.00682143743455299
10 60 -5 -4 37 38 219.6879447100799 0.006234103738421481
10 60 -5 -4 38 39 195.2284779438892 0.005830940092096171
10 60 -5 -4 39 40 173.7002832527348 0.005450340192766134
10 60 -5 -4 40 42 292.6954710455508 0.008593482708533884
10 60 -5 -4 42 44 233.2209728516466 0.006149099070228203
10 60 -5 -4 44 46 186.5761889317926 0.004334051093707103
10 60 -5 -4 46 48 149.8142634191135 0.002250861455763697
10 60 -5 -4 48 50 120.7099151285766 0.0007156825735421535
10 60 -5 -4 50 52 97.57070992036218 0.001101284791459989
10 60 -5 -4 52 54 79.10289651981654 0.002742209174925847
10 60 -5 -4 54 56 64.30877424740535 0.0003807977533938356
10 60 -5 -4 56 58 52.41714062050705 0.0003097803363587559
10 60 -5 -4 58 60 42.82786404832269 0.0002533790437695416
10 60 -5 -4 60 65 76.25986731919728 0.0004529683559724162
10 60 -5 -4 65 70 46.83037463346371 0.0002791793125638264
10 60 -5 -4 70 80 47.23238585431829 0.001007731661083255
10 60 -5 -4 80 90 18.68126115236581 0.0004689661970900261
10 60 -5 -4 90 100 7.507915364885997 0.000222846032437829
10 60 -4 -3.5 0 0.5 -336690.9985939905 5.886854569253046
10 60 -4 -3.5 0.5 1 39775.54804299879 0.02934243447089102
10 60 -4 -3.5 1 1.5 49721.24792650947 2.113906071754172
10 60 -4 -3.5 1.5 2 40917.96541884851 1.496970319982211
10 60 -4 -3.5 2 2.5 32996.72755388805 1.106030162438401
10 60 -4 -3.5 2.5 3 26941.00504490541 0.8664315121641266
10 60 -4 -3.5 3 3.5 22347.80825834828 0.6947284021298401
10 60 -4 -3.5 3.5 4 18807.96781046133 0.5521029375486251
10 60 -4 -3.5 4 4.5 16026.14916197373 0.4382997816974239
10 60 -4 -3.5 4.5 5 13799.15182704966 0.3482479353006056
10 60 -4 -3.5 5 5.5 11986.71235836056 0.2801508980264771
10 60 -4 -3.5 5.5 6 10490.39131510684 0.2286772991810722
10 60 -4 -3.5 6 6.5 9239.701389066378 0.1871436677502061
10 60 -4 -3.5 6.5 7 8183.146973132658 0.1540599114350698
10 60 -4 -3.5 7 7.5 7282.3742633824 0.1282946839719443
10 60 -4 -3.5 7.5 8 6508.298243548109 0.1075668145540476
10 60 -4 -3.5 8 8.5 5838.491629068883 0.09028009835492412
10 60 -4 -3.5 8.5 9 5255.398892137008 0.07591971537931386
10 60 -4 -3.5 9 9.5 4745.085776484883 0.06403285508531553
10 60 -4 -3.5 9.5 10 4296.353032443724 0.0544684515289191
10 60 -4 -3.5 10 10.5 3900.09884167086 0.05016548546382182
10 60 -4 -3.5 10.5 11 3548.851430931139 0.0465138754148029
10 60 -4 -3.5 11 11.5 3236.420266758366 0.1449971719275709
10 60 -4 -3.5 11.5 12 2957.634940076376 0.1104878343758173
10 60 -4 -3.5 12 12.5 2708.147274674554 0.08308134804155998
10 60 -4 -3.5 12.5 13 2484.275720196275 0.06130134660952535
10 60 -4 -3.5 13 13.5 2282.885283481431 0.04403652710470851
10 60 -4 -3.5 13.5 14 2101.292355108192 0.0304111091586492
10 60 -4 -3.5 14 14.5 1937.188335605953 0.0244534189685055
10 60 -4 -3.5 14.5 15 1788.57938030807 0.02209403450956415
10 60 -4 -3.5 15 16 3184.890929227607 0.03779613884580613
10 60 -4 -3.5 16 17 2737.199721379489 0.04735305370559217
10 60 -4 -3.5 17 18 2364.088663001359 0.08302570319938241
10 60 -4 -3.5 18 19 2051.173448145167 0.1012127267217693
10 60 -4 -3.5 19 20 1787.217314075837 0.01192978894891894
10 60 -4 -3.5 20 21 1563.360562551568 0.01002324697446966
10 60 -4 -3.5 21 22 1372.560125297258 0.008587752714902308
10 60 -4 -3.5 22 23 1209.174466883014 0.007352103559469469
10 60 -4 -3.5 23 24 1068.652195325465 0.006368380493995573
10 60 -4 -3.5 24 25 947.2986728736854 0.005498699903910165
10 60 -4 -3.5 25 26 842.0951730212886 0.007080408993374476
10 60 -4 -3.5 26 27 750.5617029429251 0.008552437254252254
10 60 -4 -3.5 27 28 670.6490687272765 0.009363797294781762
10 60 -4 -3.5 28 29 600.656830813756 0.00990685920191936
10 60 -4 -3.5 29 30 539.1665222585433 0.01041321257525851
10 60 -4 -3.5 30 31 484.9895679305234 0.01095901338538852
10 60 -4 -3.5 31 32 437.1257849320122 0.0116805300601186
10 60 -4 -3.5 32 33 394.7298926949335 0.01245208577518042
10 60 -4 -3.5 33 34 357.0846763409695 0.01309625954490912
10 60 -4 -3.5 34 35 323.5796087877912 0.01349680805748221
10 60 -4 -3.5 35 36 293.692822629482 0.01368098737162882
10 60 -4 -3.5 36 37 266.9770435084604 0.001351349094079524
10 60 -4 -3.5 37 38 243.0479687347714 0.001223711910881775
10 60 -4 -3.5 38 39 221.5734726920666 0.001109356820990115
10 60 -4 -3.5 39 40 202.2662258532522 0.001008187768292146
10 60 -4 -3.5 40 42 354.0663518740093 0.001754731174344215
10 60 -4 -3.5 42 44 297.1974817949583 0.00146289090321261
10 60 -4 -3.5 44 46 250.5591397352553 0.001226769894060453
10 60 -4 -3.5 46 48 212.0932213065603 0.001034684065757574
10 60 -4 -3.5 48 50 180.2011485644078 0.0008763220452578935
10 60 -4 -3.5 50 52 153.6314769503378 0.0007458443679979609
10 60 -4 -3.5 52 54 131.3966624322046 0.0006372684293580733
10 60 -4 -3.5 54 56 112.7121607863024 0.0005464167239495055
10 60 -4 -3.5 56 58 96.95023590011041 0.0004703637421812346
10 60 -4 -3.5 58 60 83.60593186268947 0.0004060529794571721
10 60 -4 -3.5 60 65 163.0124313395288 0.0007939904660076991
10 60 -4 -3.5 65 70 114.706985707581 0.0005617070972050442
10 60 -4 -3.5 70 80 140.2957788386837 0.0006955633066638711
10 60 -4 -3.5 80 90 73.51674994651246 0.0003719112955451465
10 60 -4 -3.5 90 100 39.57257180804537 0.0003076057815150079
10 60 -3.5 -3.25 0 0.5 -189279.6747172969 3.120221787481569
10 60 -3.5 -3.25 0.5 1 17594.91424966726 0.009185790026094764
10 60 -3.5 -3.25 1 1.5 24952.55663722725 1.078358554892475
10 60 -3.5 -3.25 1.5 2 20962.9666192925 0.8455969006572559
10 60 -3.5 -3.25 2 2.5 17066.82797551209 0.6107496911390626
10 60 -3.5 -3.25 2.5 3 14015.59525924045 0.4449382301445439
10 60 -3.5 -3.25 3 3.5 11672.61500105138 0.3529827462989488
10 60 -3.5 -3.25 3.5 4 9852.876290731956 0.2867406921814109
10 60 -3.5 -3.25 4 4.5 8414.973645545351 0.2296114392338495
10 60 -3.5 -3.25 4.5 5 7259.114703993601 0.1852444272590219
10 60 -3.5 -3.25 5 5.5 6315.385522432004 0.1586099378400831
10 60 -3.5 -3.25 5.5 6 5534.236924196902 0.1429993295632812
10 60 -3.5 -3.25 6 6.5 4879.933267081452 0.131564681861164
10 60 -3.5 -3.25 6.5 7 4326.220447666839 0.1241981227667566
10 60 -3.5 -3.25 7 7.5 3853.456025743842 0.1200369966813923
10 60 -3.5 -3.25 7.5 8 3446.686245681945 0.1166215134744562
10 60 -3.5 -3.25 8 8.5 3094.343997273251 0.1145426170805877
10 60 -3.5 -3.25 8.5 9 2787.347802105227 0.1135554968868746
10 60 -3.5 -3.25 9 9.5 2518.470283693238 0.1130581210886703
10 60 -3.5 -3.25 9.5 10 2281.89035480108 0.1134431056980247
10 60 -3.5 -3.25 10 10.5 2072.867789128906 0.02478866596220541
10 60 -3.5 -3.25 10.5 11 1887.500255448493 0.02128561033623555
10 60 -3.5 -3.25 11 11.5 1722.552747102693 0.07675881324644251
10 60 -3.5 -3.25 11.5 12 1575.318558502385 0.05834987939169878
10 60 -3.5 -3.25 12 12.5 1443.517870684238 0.04371556950559352
10 60 -3.5 -3.25 12.5 13 1325.218367474535 0.03213744548293107
