#q2lo q2hi ylo yhi qTlo qThi PDF0  uncertainty
10 60 -5 -4 0 0.5 -511778.183047872 13.0303166017402
10 60 -5 -4 0.5 1 95027.25028140267 3.944414708254044
10 60 -5 -4 1 1.5 96204.0299662326 3.333919663840788
10 60 -5 -4 1.5 2 75861.72433969134 2.559958361365716
10 60 -5 -4 2 2.5 59886.3840548068 1.99539981498674
10 60 -5 -4 2.5 3 48218.89011686172 1.575420963745273
10 60 -5 -4 3 3.5 39581.10202987249 1.253328378028527
10 60 -5 -4 3.5 4 33026.66695341175 1.000098641110526
10 60 -5 -4 4 4.5 27932.24428747658 0.7997761684382567
10 60 -5 -4 4.5 5 23887.85275684657 0.966686867428507
10 60 -5 -4 5 5.5 20618.32013782726 0.5112595227365091
10 60 -5 -4 5.5 6 17934.00521547313 0.5545531581665273
10 60 -5 -4 6 6.5 15701.03797607331 0.3349251989820914
10 60 -5 -4 6.5 7 13822.61330853294 0.2739227505044255
10 60 -5 -4 7 7.5 12227.30206566421 0.2263468831552018
10 60 -5 -4 7.5 8 10861.29425170725 0.1885486160845176
10 60 -5 -4 8 8.5 9683.341987747202 0.1580092755048099
10 60 -5 -4 8.5 9 8661.311357527533 0.133605038985479
10 60 -5 -4 9 9.5 7769.803100124449 0.1131159358628793
10 60 -5 -4 9.5 10 6988.476321158131 0.09607978341045964
10 60 -5 -4 10 10.5 6300.848609822338 0.08284411337263009
10 60 -5 -4 10.5 11 5693.422962359521 0.07140247993993398
10 60 -5 -4 11 11.5 5155.041750677468 0.2316648253936364
10 60 -5 -4 11.5 12 4676.403968260137 0.1698719909072679
10 60 -5 -4 12 12.5 4249.697324250587 0.1209146593146215
10 60 -5 -4 12.5 13 3868.317247964814 0.08239244678588875
10 60 -5 -4 13 13.5 3526.645263772498 0.05211711899573856
10 60 -5 -4 13.5 14 3219.877119258579 0.03210009928852742
10 60 -5 -4 14 14.5 2943.885700115208 0.02850337368772671
10 60 -5 -4 14.5 15 2695.108184225284 0.02480213853687019
10 60 -5 -4 15 16 4737.705990943919 0.1533104858253864
10 60 -5 -4 16 17 3999.21932255137 0.03440463165725305
10 60 -5 -4 17 18 3390.396643610157 0.0279932643088614
10 60 -5 -4 18 19 2885.662804261416 0.02257685720769587
10 60 -5 -4 19 20 2465.08017518494 0.01897592799559789
10 60 -5 -4 20 21 2112.967827236392 0.01589131966466084
10 60 -5 -4 21 22 1816.893846537581 0.01404036130543318
10 60 -5 -4 22 23 1566.933174238402 0.01495220140668607
10 60 -5 -4 23 24 1355.106620441399 0.01507031688515781
10 60 -5 -4 24 25 1174.962949969988 0.01393036489048427
10 60 -5 -4 25 26 1021.256792074426 0.01284864697231569
10 60 -5 -4 26 27 889.7021227050567 0.01203359220687616
10 60 -5 -4 27 28 776.7786085728122 0.01173761088875835
10 60 -5 -4 28 29 679.5795268288035 0.01172734725855662
10 60 -5 -4 29 30 595.6975553924027 0.01109608959484376
10 60 -5 -4 30 31 523.1312305644198 0.01060174001952419
10 60 -5 -4 31 32 460.2084491911664 0.01004506555153739
10 60 -5 -4 32 33 405.5271231248827 0.009194925621443417
10 60 -5 -4 33 34 357.9080463432759 0.008563295054443643
10 60 -5 -4 34 35 316.3565354465976 0.008130390956011979
10 60 -5 -4 35 36 280.0308548110254 0.007559835838549134
10 60 -5 -4 36 37 248.2165074659172 0.006682306561060614
10 60 -5 -4 37 38 220.3053315421225 0.006120223278685444
10 60 -5 -4 38 39 195.7785770684108 0.005742166029563123
10 60 -5 -4 39 40 174.1918919945101 0.005386232849815542
10 60 -5 -4 40 42 293.5320878346369 0.008544968410831189
10 60 -5 -4 42 44 233.9002881694372 0.00617250126140334
10 60 -5 -4 44 46 187.1333370230317 0.004402603092160007
10 60 -5 -4 46 48 150.2753867029689 0.002358943018805348
10 60 -5 -4 48 50 121.0946921396895 0.0007685670583157389
10 60 -5 -4 50 52 97.89412830169503 0.0009403162205501303
10 60 -5 -4 52 54 79.37648645366183 0.002560742930540982
10 60 -5 -4 54 56 64.54153014561054 0.0003816721205112117
10 60 -5 -4 56 58 52.61614868056168 0.0003105224485224767
10 60 -5 -4 58 60 42.99876786768995 0.0002539970021757654
10 60 -5 -4 60 65 76.59192147389942 0.0004541176761705401
10 60 -5 -4 65 70 47.0639341104409 0.00027998622250891
10 60 -5 -4 70 80 47.5194394215501 0.001009376369140114
10 60 -5 -4 80 90 18.83238813511688 0.0004698353746981354
10 60 -5 -4 90 100 7.588243067120546 0.0002229522479799684
10 60 -4 -3.5 0 0.5 -337987.030829064 5.890505586459767
10 60 -4 -3.5 0.5 1 39202.71004700814 0.1484133613485028
10 60 -4 -3.5 1 1.5 49468.90807817304 2.079175039012625
10 60 -4 -3.5 1.5 2 40782.96181187771 1.479826164912083
10 60 -4 -3.5 2 2.5 32917.10119793596 1.097711421789427
