#q2lo q2hi ylo yhi qTlo qThi PDF0  uncertainty
10 60 -5 -4 0 0.5 -497472.8917098296 13.09197654551826
10 60 -5 -4 0.5 1 94556.19990168483 4.120871775914566
10 60 -5 -4 1 1.5 94859.79787904707 3.35299388851854
10 60 -5 -4 1.5 2 74631.29436345972 2.54114785247657
10 60 -5 -4 2 2.5 58843.59008408789 1.966035377925436
10 60 -5 -4 2.5 3 47341.58052191239 1.544413424824597
10 60 -5 -4 3 3.5 38838.78232928104 1.224103616521461
10 60 -5 -4 3.5 4 32393.40140849047 0.9740757428953657
10 60 -5 -4 4 4.5 27387.66036905354 0.7776633208886778
10 60 -5 -4 4.5 5 23416.16034049559 0.6918131223283126
10 60 -5 -4 5 5.5 20207.19521923808 0.4962112116190838
10 60 -5 -4 5.5 6 17573.73157786805 0.6336112344870344
10 60 -5 -4 6 6.5 15383.85010716086 0.3260765749600978
10 60 -5 -4 6.5 7 13542.2273508281 0.2668671412830008
10 60 -5 -4 7 7.5 11978.56835853575 0.2205883721744613
10 60 -5 -4 7.5 8 10639.94872025751 0.1837820020555228
10 60 -5 -4 8 8.5 9485.819694210455 0.153998836682149
10 60 -5 -4 8.5 9 8484.606893595223 0.130144494565684
10 60 -5 -4 9 9.5 7611.363967391634 0.1100926058388723
10 60 -5 -4 9.5 10 6846.120447253374 0.09345193752869818
10 60 -5 -4 10 10.5 6172.699882716473 0.0805888687928018
10 60 -5 -4 10.5 11 5577.860116310219 0.06950292098099453
10 60 -5 -4 11 11.5 5050.657536017124 0.225831569759066
10 60 -5 -4 11.5 12 4581.972095221797 0.1656400240090079
10 60 -5 -4 12 12.5 4164.145335494924 0.1179432078515674
10 60 -5 -4 12.5 13 3790.704232904125 0.0804080812004031
10 60 -5 -4 13 13.5 3456.143382463341 0.05090682204536279
10 60 -5 -4 13.5 14 3155.756024891943 0.03125616718352831
10 60 -5 -4 14 14.5 2885.499425197434 0.02773861625519203
10 60 -5 -4 14.5 15 2641.884149790507 0.02414664937032285
10 60 -5 -4 15 16 4644.766142474115 0.1486053258640823
10 60 -5 -4 16 17 3921.511828239512 0.03350599954637801
10 60 -5 -4 17 18 3325.179956184583 0.02726858256028208
10 60 -5 -4 18 19 2830.736641996707 0.02199552744514222
10 60 -5 -4 19 20 2418.668379600818 0.01850207005463744
10 60 -5 -4 20 21 2073.628963654413 0.0154941224286631
10 60 -5 -4 21 22 1783.452496396013 0.01350628908267026
10 60 -5 -4 22 23 1538.4265394793 0.01451863814077115
10 60 -5 -4 23 24 1330.742697783859 0.01477309963161133
10 60 -5 -4 24 25 1154.087714264981 0.01377714195109547
10 60 -5 -4 25 26 1003.328170579018 0.01282592373331681
10 60 -5 -4 26 27 874.2692235686229 0.01209025065099922
10 60 -5 -4 27 28 763.4651699062674 0.01184686644216981
10 60 -5 -4 28 29 668.0705962995272 0.01186856719220941
10 60 -5 -4 29 30 585.7287122664718 0.01127136260151929
10 60 -5 -4 30 31 514.4798442544534 0.01079711782790582
10 60 -5 -4 31 32 452.6865662790295 0.01024812175541001
10 60 -5 -4 32 33 398.9756764189169 0.009396427005299302
10 60 -5 -4 33 34 352.1920819900645 0.008753088985997692
10 60 -5 -4 34 35 311.3612819017907 0.008300867429738901
10 60 -5 -4 35 36 275.6584970033684 0.007710265263938254
10 60 -5 -4 36 37 244.383486777488 0.006818879081379237
10 60 -5 -4 37 38 216.9401152198547 0.006240433683814217
10 60 -5 -4 38 39 192.8198149671082 0.005844966341868485
10 60 -5 -4 39 40 171.5868602357654 0.005470740580733491
10 60 -5 -4 40 42 289.207861586603 0.008681876979380831
10 60 -5 -4 42 44 230.522018575183 0.006282886385463371
10 60 -5 -4 44 46 184.4811630620662 0.004490245134235238
10 60 -5 -4 46 48 148.1836149855323 0.002428334318352654
10 60 -5 -4 48 50 119.4376675950576 0.0008180079491211245
10 60 -5 -4 50 52 96.57603138984406 0.0009118996175772054
10 60 -5 -4 52 54 78.32383572234569 0.002547120916915446
10 60 -5 -4 54 56 63.69769631710165 0.0003759113543821968
10 60 -5 -4 56 58 51.93726623628312 0.0003059413318808879
10 60 -5 -4 58 60 42.45070182049911 0.0002503386318295497
10 60 -5 -4 60 65 75.6328035831183 0.0004478244295285094
10 60 -5 -4 65 70 46.48691203453598 0.0002762986300623993
10 60 -5 -4 70 80 46.94579698080344 0.0009871872904909651
10 60 -5 -4 80 90 18.60382717734452 0.0004606189166018737
10 60 -5 -4 90 100 7.492282781994273 0.0002191386952032914
10 60 -4 -3.5 0 0.5 -331076.112455157 5.770087671524379
10 60 -4 -3.5 0.5 1 38696.52251265531 1.647006311970472
10 60 -4 -3.5 1 1.5 48646.65710998624 2.084910290344851
