#q2lo q2hi ylo yhi qTlo qThi PDF0  uncertainty
10 60 -5 -4 0 0.5 -521699.2838494799 10.75356526440009
10 60 -5 -4 0.5 1 97877.67213642337 4.056398520231596
10 60 -5 -4 1 1.5 98714.39215643515 3.459864616379491
10 60 -5 -4 1.5 2 77773.86343990987 2.656763123814017
10 60 -5 -4 2 2.5 61368.53443284869 2.067304297859664
10 60 -5 -4 2.5 3 49397.31949005698 1.62914872859983
10 60 -5 -4 3 3.5 40538.800516909 1.293896396266064
10 60 -5 -4 3.5 4 33818.90400343505 1.030625127881649
10 60 -5 -4 4 4.5 28597.01647444455 0.8223795641715697
10 60 -5 -4 4.5 5 24452.1400042229 0.6542961282175384
10 60 -5 -4 5 5.5 21101.83933800465 0.5227166719814704
10 60 -5 -4 5.5 6 18351.54845236184 0.8733987452869769
10 60 -5 -4 6 6.5 16063.95118802051 0.3436820394981623
10 60 -5 -4 6.5 7 14139.77497713741 0.2816154859574453
10 60 -5 -4 7 7.5 12505.7759514133 0.2329506456062518
10 60 -5 -4 7.5 8 11106.78519217197 0.1941320112146059
10 60 -5 -4 8 8.5 9900.516716292601 0.1627219878027972
10 60 -5 -4 8.5 9 8854.03008074529 0.1374757727990072
10 60 -5 -4 9 9.5 7941.290108154265 0.1162879477269598
10 60 -5 -4 9.5 10 7141.447158922532 0.09873917780441843
10 60 -5 -4 10 10.5 6437.607133839327 0.0851607594277084
10 60 -5 -4 10.5 11 5815.936293177809 0.07345253267521912
10 60 -5 -4 11 11.5 5264.998788221034 0.2356796425183347
10 60 -5 -4 11.5 12 4775.26193292524 0.1724525687013738
10 60 -5 -4 12 12.5 4338.719013024269 0.1223856582355438
10 60 -5 -4 12.5 13 3948.601230036618 0.08301529717391531
10 60 -5 -4 13 13.5 3599.150562877026 0.05209811753957183
10 60 -5 -4 13.5 14 3285.443586677644 0.03302145338147966
10 60 -5 -4 14 14.5 3003.250910483346 0.0292647663468415
10 60 -5 -4 14.5 15 2748.921594883921 0.02546658947858305
10 60 -5 -4 15 16 4830.904401964071 0.1640561507574603
10 60 -5 -4 16 17 4076.280360398571 0.03533980581551077
10 60 -5 -4 17 18 3454.351173680642 0.02872752459825278
10 60 -5 -4 18 19 2938.918525631585 0.02316271974314077
10 60 -5 -4 19 20 2509.562032052843 0.01946955709217946
10 60 -5 -4 20 21 2150.223933592004 0.01629534057246929
10 60 -5 -4 21 22 1848.176047897448 0.01416498745243189
10 60 -5 -4 22 23 1593.258889571548 0.0153463336121149
10 60 -5 -4 23 24 1377.306374215043 0.01564350341277532
10 60 -5 -4 24 25 1193.71759483081 0.0145600520465905
10 60 -5 -4 25 26 1037.126746617183 0.01352889834606685
10 60 -5 -4 26 27 903.1504545181804 0.01275633147690769
10 60 -5 -4 27 28 788.189262875225 0.01251924804705595
10 60 -5 -4 28 29 689.271728464956 0.01256788744615278
10 60 -5 -4 29 30 603.9375770595087 0.01194482696564592
10 60 -5 -4 30 31 530.1418924987012 0.01143602608635774
10 60 -5 -4 31 32 466.1766617252099 0.01085046854745997
10 60 -5 -4 32 33 410.610020162612 0.009957032639363206
10 60 -5 -4 33 34 362.2380201779388 0.009285442790428533
10 60 -5 -4 34 35 320.0453842154263 0.008808759000203281
