#q2lo q2hi ylo yhi qTlo qThi PDF0  uncertainty
10 60 -5 -4 0 0.5 -501794.3406203496 10.2755437809974
10 60 -5 -4 0.5 1 93711.00708419479 4.099925371192512
10 60 -5 -4 1 1.5 94671.29623824359 3.334192411290132
10 60 -5 -4 1.5 2 74606.30463029329 2.534352475311607
10 60 -5 -4 2 2.5 58877.02255693913 1.966837075393414
10 60 -5 -4 2.5 3 47398.27380733992 1.547744751442224
10 60 -5 -4 3 3.5 38904.37992088425 1.227485475064896
10 60 -5 -4 3.5 4 32461.35749004758 0.9768527876294684
10 60 -5 -4 4 4.5 27454.81062351542 0.7803383714708616
10 60 -5 -4 4.5 5 23480.94476807668 0.9469793964453856
10 60 -5 -4 5 5.5 20268.87398341957 0.4987897745813825
10 60 -5 -4 5.5 6 17631.99429993004 0.4761633819252893
10 60 -5 -4 6 6.5 15438.62205705084 0.3274739219414187
10 60 -5 -4 6.5 7 13593.5591110304 0.2677806737647188
10 60 -5 -4 7 7.5 12026.58185841266 0.2213155166155047
10 60 -5 -4 7.5 8 10684.80163314046 0.1844701604368311
10 60 -5 -4 8 8.5 9527.686180939298 0.1546168658660463
10 60 -5 -4 8.5 9 8523.666064891364 0.1307618364189693
10 60 -5 -4 9 9.5 7647.79327290817 0.1106412535991694
10 60 -5 -4 9.5 10 6880.091907103393 0.09388017261881032
10 60 -5 -4 10 10.5 6204.377965577454 0.08095596752627898
10 60 -5 -4 10.5 11 5607.400717030941 0.06981397319759708
10 60 -5 -4 11 11.5 5078.207522468237 0.2292025702263345
10 60 -5 -4 11.5 12 4607.669237670161 0.1685323647452606
10 60 -5 -4 12 12.5 4188.118502619069 0.120414625185731
10 60 -5 -4 12.5 13 3813.073755601145 0.08251902340271045
10 60 -5 -4 13 13.5 3477.021386423916 0.05270257197344108
10 60 -5 -4 13.5 14 3175.246907914996 0.03144756432629947
10 60 -5 -4 14 14.5 2903.70034678293 0.02793407687158833
10 60 -5 -4 14.5 15 2658.885410419925 0.02429892786994969
10 60 -5 -4 15 16 4675.499303896368 0.1419936157735719
10 60 -5 -4 16 17 3948.378062423069 0.03373354543418827
10 60 -5 -4 17 18 3348.698089984589 0.02746712119369477
10 60 -5 -4 18 19 2851.353684966169 0.02216758571512401
10 60 -5 -4 19 20 2436.769301469873 0.01864452400877781
10 60 -5 -4 20 21 2089.545353104344 0.01561945201547132
10 60 -5 -4 21 22 1797.470060226137 0.01427122952895843
10 60 -5 -4 22 23 1550.791517338454 0.01516457151001305
10 60 -5 -4 23 24 1341.667510189131 0.01530127729893138
10 60 -5 -4 24 25 1163.755712599829 0.01418842396469699
10 60 -5 -4 25 26 1011.897770307132 0.01310707326535976
10 60 -5 -4 26 27 881.8774375162039 0.01225510822200704
10 60 -5 -4 27 28 770.2306143296505 0.01189319733475713
10 60 -5 -4 28 29 674.0961267394864 0.01182484572018438
10 60 -5 -4 29 30 591.1035809440873 0.01114899240872091
10 60 -5 -4 30 31 519.281615170607 0.01060374120629604
10 60 -5 -4 31 32 456.982765282423 0.009992310731490761
10 60 -5 -4 32 33 402.8251467619681 0.009084643911478452
10 60 -5 -4 33 34 355.646191055175 0.008389772805742268
10 60 -5 -4 34 35 314.4649333181422 0.007891267219804377
10 60 -5 -4 35 36 278.4509857146163 0.007273929318898809
10 60 -5 -4 36 37 246.8992824289464 0.006368800591928903
10 60 -5 -4 37 38 219.2094947577462 0.005778133398536056
10 60 -5 -4 38 39 194.8693948671439 0.005376575855763122
10 60 -5 -4 39 40 173.4451071379536 0.007630478214508685
10 60 -5 -4 40 42 292.4057823808773 0.007780244836112615
10 60 -5 -4 42 44 233.153592808562 0.005447003897415925
10 60 -5 -4 44 46 186.6552841858751 0.003754712546168548
10 60 -5 -4 46 48 149.986379677511 0.001822143541147625
10 60 -5 -4 48 50 120.937591668731 0.0007154018670405549
10 60 -5 -4 50 52 97.82792647708075 0.001245367342448844
