#q2lo q2hi ylo yhi qTlo qThi PDF0  uncertainty
10 60 -5 -4 0 0.5 -516563.4982201428 10.52423996489961
10 60 -5 -4 0.5 1 94871.821768186 4.117809953007963
10 60 -5 -4 1 1.5 96441.64026278928 3.438738276483491
10 60 -5 -4 1.5 2 76124.22103143578 2.623249814423616
10 60 -5 -4 2 2.5 60125.09083810521 2.034078645352565
10 60 -5 -4 2.5 3 48427.95721507972 1.598347508093866
10 60 -5 -4 3 3.5 39762.86251358705 1.265947490377584
10 60 -5 -4 3.5 4 33184.81733968375 1.005828705281601
10 60 -5 -4 4 4.5 28070.23575431163 1.02377346195135
10 60 -5 -4 4.5 5 24008.78399258538 0.6365147327342129
10 60 -5 -4 5 5.5 20724.61690237659 0.5410932848171797
10 60 -5 -4 5.5 6 18027.74794185004 0.4123967250307032
10 60 -5 -4 6 6.5 15783.88746768307 0.3358538623888307
10 60 -5 -4 6.5 7 13896.02789899629 0.2755862785616046
10 60 -5 -4 7 7.5 12292.48939958587 0.2281514354999672
10 60 -5 -4 7.5 8 10919.28133223478 0.1902759699260059
10 60 -5 -4 8 8.5 9735.007921715958 0.1595652107116621
10 60 -5 -4 8.5 9 8707.413265013309 0.1347609811764414
10 60 -5 -4 9 9.5 7810.996661211852 0.1139354191673192
10 60 -5 -4 9.5 10 7025.331355906717 0.09672783000587515
10 60 -5 -4 10 10.5 6333.862207408674 0.08340767092249735
10 60 -5 -4 10.5 11 5723.030038042195 0.0719667848870813
10 60 -5 -4 11 11.5 5181.62371861436 0.2333324608243856
10 60 -5 -4 11.5 12 4700.296068855276 0.1709892168128135
10 60 -5 -4 12 12.5 4271.194780828482 0.1216107932386876
10 60 -5 -4 12.5 13 3887.680427893482 0.08275675226013846
10 60 -5 -4 13 13.5 3544.104212081722 0.05223684878592394
10 60 -5 -4 13.5 14 3235.635273234601 0.03238525146434768
10 60 -5 -4 14 14.5 2958.123030802127 0.02865638113053137
10 60 -5 -4 14.5 15 2707.984156546119 0.02495293585889158
10 60 -5 -4 15 16 4759.924056248983 0.1562936490181528
10 60 -5 -4 16 17 4017.494994567775 0.03467211950373894
10 60 -5 -4 17 18 3405.484560564337 0.02817966981319842
10 60 -5 -4 18 19 2898.162689924147 0.02273445640003047
10 60 -5 -4 19 20 2475.470366031144 0.01911318789007055
10 60 -5 -4 20 21 2121.631383081386 0.01599688390342635
10 60 -5 -4 21 22 1824.138839414015 0.01326501104176714
10 60 -5 -4 22 23 1573.008434636369 0.01450524395363573
