#q2lo q2hi ylo yhi qTlo qThi PDF0  uncertainty
10 60 -5 -4 0 0.5 -477579.4010130522 9.361186440277379
10 60 -5 -4 0.5 1 82696.72842561764 2.432065529603278
10 60 -5 -4 1 1.5 85928.42636692367 3.617398768910789
10 60 -5 -4 1.5 2 68110.41010482398 2.494166288292035
10 60 -5 -4 2 2.5 53916.64933315995 1.815901105743251
10 60 -5 -4 2.5 3 43504.0547516241 1.373170698076137
10 60 -5 -4 3 3.5 35778.29614160609 1.067360011817073
10 60 -5 -4 3.5 4 29907.59497901096 0.8451696925694705
10 60 -5 -4 4 4.5 25339.51507301099 0.6756689071007713
10 60 -5 -4 4.5 5 21709.32443043947 0.5519934466901759
10 60 -5 -4 5 5.5 18771.67000751065 0.4383681763829372
10 60 -5 -4 5.5 6 16357.28617146966 0.6766261811553704
10 60 -5 -4 6 6.5 14346.61967352817 0.2945201706206717
10 60 -5 -4 6.5 7 12653.16684748889 0.2427357463457156
10 60 -5 -4 7 7.5 11213.10595113826 0.201482964124807
10 60 -5 -4 7.5 8 9978.363147816257 0.1684235435059236
10 60 -5 -4 8 8.5 8912.0924539641 0.1417474264762859
10 60 -5 -4 8.5 9 7985.596388120999 0.1199970728976041
10 60 -5 -4 9 9.5 7176.194485275117 0.1020474350198128
10 60 -5 -4 9.5 10 6465.724697009793 0.08711395488080598
10 60 -5 -4 10 10.5 5839.468775249036 0.0745354694490743
10 60 -5 -4 10.5 11 5285.371799673753 0.06429285517242533
10 60 -5 -4 11 11.5 4793.466693086985 0.2314313803981349
10 60 -5 -4 11.5 12 4355.441020557359 0.1736998257565574
10 60 -5 -4 12 12.5 3964.309749984115 0.1276624218658071
10 60 -5 -4 12.5 13 3614.163320460143 0.09099344458672931
10 60 -5 -4 13 13.5 3299.971645133401 0.06191268717020648
10 60 -5 -4 13.5 14 3017.429320359092 0.03892207848548423
10 60 -5 -4 14 14.5 2762.83332003124 0.02590162143724228
10 60 -5 -4 14.5 15 2532.984728965913 0.02310979250160017
10 60 -5 -4 15 16 4461.895372498031 0.06910528142634575
10 60 -5 -4 16 17 3776.542415437774 0.1719460171589162
10 60 -5 -4 17 18 3209.867628968561 0.02585742805649716
10 60 -5 -4 18 19 2738.741116212113 0.02124508279439397
10 60 -5 -4 19 20 2345.084498585381 0.01761508799336298
10 60 -5 -4 20 21 2014.639778153666 0.01561559800916257
10 60 -5 -4 21 22 1736.073808947008 0.01536829049723565
10 60 -5 -4 22 23 1500.31241469693 0.014803065743763
10 60 -5 -4 23 24 1300.042929961585 0.01397023987215107
10 60 -5 -4 24 25 1129.337270662371 0.01322671179877943
10 60 -5 -4 25 26 983.3626300165762 0.01252633669434999
10 60 -5 -4 26 27 858.1589235686901 0.01182029831284126
10 60 -5 -4 27 28 750.4657397972412 0.01116902198418757
10 60 -5 -4 28 29 657.5862715057241 0.01047342006302188
10 60 -5 -4 29 30 577.2807243018641 0.009897954476514315
10 60 -5 -4 30 31 507.6814959640044 0.00944124648918887
10 60 -5 -4 31 32 447.2252051488742 0.009042613469432581
10 60 -5 -4 32 33 395.3110134521852 0.01585599552100803
10 60 -5 -4 33 34 348.6947355560967 0.00815391669635801
10 60 -5 -4 34 35 308.5778999110835 0.007813530860573792
10 60 -5 -4 35 36 273.4542515227963 0.007514913442832949
10 60 -5 -4 36 37 242.6486972725276 0.007184483104225592
10 60 -5 -4 37 38 215.5854834782301 0.006798521373696076
10 60 -5 -4 38 39 191.7722701891912 0.006429820314707513
10 60 -5 -4 39 40 170.78697358702 0.006095416769568374
10 60 -5 -4 40 42 288.1668002200824 0.01101721836295155
10 60 -5 -4 42 44 229.9990314394278 0.008968975237252153
10 60 -5 -4 44 46 184.2834437147477 0.006589994413644717
10 60 -5 -4 46 48 148.1837989054561 0.004024084379466331
10 60 -5 -4 48 50 119.5522342405858 0.001334491685497596
10 60 -5 -4 50 52 96.75106485385587 0.00120383041956984
10 60 -5 -4 52 54 78.52399215749908 0.003409669322451236
10 60 -5 -4 54 56 63.90171149390238 0.0003694871018140589
10 60 -5 -4 56 58 52.13231521047661 0.0003016000870346147
10 60 -5 -4 58 60 42.62966173568937 0.0002468901310450633
10 60 -5 -4 60 65 75.99366354241864 0.0004412660350823217
10 60 -5 -4 65 70 46.72828599735006 0.0002729476136664744
10 60 -5 -4 70 80 47.17335617441197 0.000915355193903622
10 60 -5 -4 80 90 18.65360126818871 0.000448963532470259
10 60 -5 -4 90 100 7.480946178623045 0.0002113251231268265
10 60 -4 -3.5 0 0.5 -323653.068720848 5.249942986003589
