#labels: ptz__1p75__2p0_lower[1] ptz__1p75__2p0_center[2] ptz__1p75__2p0_upper[3] tot_scale01[4] tot_scale01_Err[5] tot_scale02[6] tot_scale02_Err[7] tot_scale03[8] tot_scale03_Err[9] tot_scale04[10] tot_scale04_Err[11] tot_scale05[12] tot_scale05_Err[13] tot_scale06[14] tot_scale06_Err[15] tot_scale07[16] tot_scale07_Err[17]
#neval: 21136000
#overflow:lower center upper 7.72270243521E+02 1.13147496585E+01 7.06452853409E+02 1.03822747378E+01 8.43523609006E+02 1.23141851708E+01 6.99207247343E+02 1.02448293104E+01 7.80274289990E+02 1.14666045398E+01 8.62908071189E+02 1.26419123734E+01 7.54924036721E+02 1.10215180539E+01 
0.00000000000E+00 5.00000000000E-01 1.00000000000E+00 0.00000000000E+00 0.00000000000E+00 0.00000000000E+00 0.00000000000E+00 0.00000000000E+00 0.00000000000E+00 0.00000000000E+00 0.00000000000E+00 0.00000000000E+00 0.00000000000E+00 0.00000000000E+00 0.00000000000E+00 0.00000000000E+00 0.00000000000E+00 
1.00000000000E+00 1.50000000000E+00 2.00000000000E+00 3.25698391247E+04 1.64743160580E+02 3.24377756883E+04 1.63650305551E+02 3.23268883648E+04 1.64163248893E+02 2.94848143049E+04 1.49157660841E+02 3.58319960623E+04 1.80753555139E+02 3.63980768693E+04 1.84078320026E+02 2.89271274110E+04 1.46924273822E+02 
2.00000000000E+00 2.50000000000E+00 3.00000000000E+00 1.63974462713E+04 9.31000861754E+01 1.63058262454E+04 9.24293809067E+01 1.63002418257E+04 9.27743604795E+01 1.48440548419E+04 8.42859329419E+01 1.80123004946E+04 1.02096700079E+02 1.83251377394E+04 1.04036843591E+02 1.45856991986E+04 8.30235848403E+01 
3.00000000000E+00 3.50000000000E+00 4.00000000000E+00 1.04253035629E+04 6.59185197030E+01 1.03535679910E+04 6.54046552504E+01 1.03774586807E+04 6.57004433844E+01 9.43781086086E+03 5.96784430770E+01 1.14369443110E+04 7.22445089999E+01 1.16506928286E+04 7.36609958768E+01 9.28606929838E+03 5.87960362992E+01 
4.00000000000E+00 4.50000000000E+00 5.00000000000E+00 7.36727807803E+03 5.14846146343E+01 7.30771601325E+03 5.10344571862E+01 7.34295889554E+03 5.13548223201E+01 6.66946599108E+03 4.66110381590E+01 8.07235749311E+03 5.63714336981E+01 8.23319479106E+03 5.75315629518E+01 6.57073552533E+03 4.59582387552E+01 
5.00000000000E+00 5.50000000000E+00 6.00000000000E+00 5.66067132866E+03 4.33973165070E+01 5.60707582237E+03 4.29593956946E+01 5.64984325929E+03 4.33392709333E+01 5.12449602826E+03 3.92887210129E+01 6.19377849568E+03 4.74524783572E+01 6.32601494093E+03 4.84952772927E+01 5.05566167796E+03 3.87841628669E+01 
6.00000000000E+00 6.50000000000E+00 7.00000000000E+00 4.47262305902E+03 3.72402880811E+01 4.42714948078E+03 3.68467061816E+01 4.46750125954E+03 3.72069698360E+01 4.04901360888E+03 3.37160958370E+01 4.89034662592E+03 4.06986573862E+01 4.99827251857E+03 4.16126611306E+01 3.99770567674E+03 3.32982234191E+01 
7.00000000000E+00 7.50000000000E+00 8.00000000000E+00 3.71344287925E+03 3.29726631596E+01 3.67186540615E+03 3.25933456249E+01 3.71333746637E+03 3.29727899249E+01 3.36174442511E+03 2.98514062767E+01 4.05603195597E+03 3.60018295064E+01 4.14985677185E+03 3.68454023423E+01 3.32286008140E+03 2.95077828320E+01 
8.00000000000E+00 8.50000000000E+00 9.00000000000E+00 3.03528522783E+03 2.90148797389E+01 2.99889677551E+03 2.86600307606E+01 3.03752529900E+03 2.90306974642E+01 2.74779798648E+03 2.62675132547E+01 3.31267318746E+03 3.16580575019E+01 3.39202601966E+03 3.24239352417E+01 2.71809079793E+03 2.59789594664E+01 
9.00000000000E+00 9.50000000000E+00 1.00000000000E+01 2.63369306520E+03 2.67538074823E+01 2.60008889666E+03 2.64231053669E+01 2.63790582446E+03 2.67698485459E+01 2.38420767249E+03 2.42193450352E+01 2.87217991975E+03 2.91886578138E+01 2.94328827673E+03 2.98990710175E+01 2.36045338142E+03 2.39543975053E+01 
1.00000000000E+01 1.05000000000E+01 1.10000000000E+01 2.22804654156E+03 2.40815913562E+01 2.19605072082E+03 2.37260257390E+01 2.23568354425E+03 2.41627812206E+01 2.01704159268E+03 2.18017923087E+01 2.42579607475E+03 2.62074367638E+01 2.48987344897E+03 2.69103433941E+01 2.00060457311E+03 2.16233632740E+01 
1.10000000000E+01 1.15000000000E+01 1.20000000000E+01 1.94429004931E+03 2.22491623999E+01 1.91513866210E+03 2.19162409252E+01 1.95224009913E+03 2.23264198345E+01 1.76014876847E+03 2.01414899215E+01 2.11550555120E+03 2.42100045225E+01 2.17278563142E+03 2.48647673418E+01 1.74695214675E+03 1.99783244709E+01 
1.20000000000E+01 1.25000000000E+01 1.30000000000E+01 1.75079762251E+03 2.08152156656E+01 1.72351313253E+03 2.04914859309E+01 1.75901510024E+03 2.08988980818E+01 1.58496003495E+03 1.88434513571E+01 1.90385886426E+03 2.26360753100E+01 1.95658744416E+03 2.32621249370E+01 1.57402000814E+03 1.87010719153E+01 
1.30000000000E+01 1.35000000000E+01 1.40000000000E+01 1.52692554837E+03 1.93286757021E+01 1.50142071137E+03 1.90157847346E+01 1.53603040422E+03 1.94185125490E+01 1.38231066279E+03 1.74972271940E+01 1.65850596076E+03 2.10065684573E+01 1.70637465673E+03 2.16016299398E+01 1.37450746157E+03 1.73757670632E+01 
1.40000000000E+01 1.45000000000E+01 1.50000000000E+01 1.37485156180E+03 1.82556199574E+01 1.35152869892E+03 1.79514846689E+01 1.38314784335E+03 1.83431095431E+01 1.24465607989E+03 1.65269104540E+01 1.49290993567E+03 1.98294408982E+01 1.53640197321E+03 2.04006928878E+01 1.23772041899E+03 1.64146938096E+01 
1.50000000000E+01 1.55000000000E+01 1.60000000000E+01 1.24551407241E+03 1.73605652110E+01 1.22280978163E+03 1.70472695984E+01 1.25486441341E+03 1.74726249785E+01 1.12756360458E+03 1.57169093620E+01 1.35072988934E+03 1.88302743616E+01 1.39187207708E+03 1.94000247785E+01 1.12292135501E+03 1.56360825404E+01 
1.60000000000E+01 1.65000000000E+01 1.70000000000E+01 1.11290964730E+03 1.61064851123E+01 1.09128157187E+03 1.58017359168E+01 1.12286246199E+03 1.62259546314E+01 1.00753693665E+03 1.45814129098E+01 1.20541873618E+03 1.74546762403E+01 1.24365422522E+03 1.79988438986E+01 1.00482469555E+03 1.45203040794E+01 
1.70000000000E+01 1.75000000000E+01 1.80000000000E+01 1.00793123527E+03 1.53915944515E+01 9.87916540679E+02 1.50925457859E+01 1.01744630070E+03 1.55139770703E+01 9.12474018087E+02 1.39335656067E+01 1.09127168957E+03 1.66721039179E+01 1.12638067368E+03 1.72009873265E+01 9.10459777943E+02 1.38823749192E+01 
1.80000000000E+01 1.85000000000E+01 1.90000000000E+01 9.21594145472E+02 1.46965238365E+01 9.03364463975E+02 1.44116911647E+01 9.30076947877E+02 1.48091264606E+01 8.34315263675E+02 1.33040872385E+01 9.97871437735E+02 1.59202876984E+01 1.02989471933E+03 1.64245928247E+01 8.32279389683E+02 1.32513428693E+01 
