#q2lo q2hi ylo yhi qTlo qThi PDF0  uncertainty
10 60 -5 -4 0 0.5 -466821.2186213337 9.161771253566258
10 60 -5 -4 0.5 1 81507.59379166142 0.1490353554981994
10 60 -5 -4 1 1.5 84611.74722138779 3.563899064829457
10 60 -5 -4 1.5 2 67102.42995399493 2.463036423403537
10 60 -5 -4 2 2.5 53147.51053550589 1.795660219286219
10 60 -5 -4 2.5 3 42903.81329670234 1.358930254820734
10 60 -5 -4 3 3.5 35298.92531492141 1.056772030875436
10 60 -5 -4 3.5 4 29516.97082425598 0.8369884683015698
10 60 -5 -4 4 4.5 25015.75470739769 0.6691980809482629
10 60 -5 -4 4.5 5 21437.12969296485 0.6170088374856277
10 60 -5 -4 5 5.5 18540.0708505711 0.4341871910000918
10 60 -5 -4 5.5 6 16158.22433817539 0.6222664642191376
10 60 -5 -4 6 6.5 14174.04931909772 0.2916446232266026
10 60 -5 -4 6.5 7 12502.46130318094 0.2403463010123232
10 60 -5 -4 7 7.5 11080.66348349521 0.1994883410479815
10 60 -5 -4 7.5 8 9861.335042729424 0.1667455334172701
10 60 -5 -4 8 8.5 8808.193278969811 0.1403297176511842
10 60 -5 -4 8.5 9 7892.969024666774 0.1187946231966635
10 60 -5 -4 9 9.5 7093.312427878497 0.101022682418261
10 60 -5 -4 9.5 10 6391.320189107024 0.08624099144799402
10 60 -5 -4 10 10.5 5772.47921032331 0.0737934536564353
10 60 -5 -4 10.5 11 5224.899084134006 0.06365254294360057
10 60 -5 -4 11 11.5 4738.746174178364 0.2296684567145348
10 60 -5 -4 11.5 12 4305.817356040066 0.1724074545290932
10 60 -5 -4 12 12.5 3919.217895137469 0.1267463398517066
10 60 -5 -4 12.5 13 3573.113509879039 0.09037912326130026
10 60 -5 -4 13 13.5 3262.537329874747 0.0615413644986802
10 60 -5 -4 13.5 14 2983.237367268705 0.03874229016037134
10 60 -5 -4 14 14.5 2731.556056848971 0.02565271394541924
10 60 -5 -4 14.5 15 2504.333383919594 0.02288763457909226
10 60 -5 -4 15 16 4411.478044021535 0.06736737954724958
10 60 -5 -4 16 17 3733.918185604641 0.169379003325048
10 60 -5 -4 17 18 3173.671783579234 0.02561635328129341
10 60 -5 -4 18 19 2707.879650817433 0.02104868148717287
10 60 -5 -4 19 20 2318.673437481243 0.01745451519445851
10 60 -5 -4 20 21 1991.959763468761 0.01503795580606493
10 60 -5 -4 21 22 1716.535749778572 0.01485859816602897
10 60 -5 -4 22 23 1483.4311441506 0.01438518210056827
10 60 -5 -4 23 24 1285.416770605184 0.01366211543995632
10 60 -5 -4 24 25 1116.632086703577 0.01303490017630793
10 60 -5 -4 25 26 972.2992189475981 0.01244516770645987
10 60 -5 -4 26 27 848.5030200381572 0.01184124478425019
10 60 -5 -4 27 28 742.0200272146378 0.01128085850166372
10 60 -5 -4 28 29 650.1839398983722 0.01066551864369103
10 60 -5 -4 29 30 570.7802721385771 0.01014900836275956
10 60 -5 -4 30 31 501.9625053348425 0.009726673233728889
10 60 -5 -4 31 32 442.1848887333534 0.009337276913754522
10 60 -5 -4 32 33 390.1489219144336 0.008869311224941612
10 60 -5 -4 33 34 344.7602679184841 0.00840505612046627
10 60 -5 -4 34 35 305.0936069809804 0.008015043139380396
10 60 -5 -4 35 36 270.3640796246847 0.007652445499502392
10 60 -5 -4 36 37 239.9041883890593 0.007246899620014347
10 60 -5 -4 37 38 213.1446555844397 0.006779853886712317
10 60 -5 -4 38 39 189.59867982848 0.006330354336768096
10 60 -5 -4 39 40 168.848923339391 0.005922546435101594
10 60 -5 -4 40 42 284.8903442386516 0.01050880314795677
10 60 -5 -4 42 44 227.3760833202331 0.008367242258373153
10 60 -5 -4 44 46 182.1746752950648 0.006052581202936835
10 60 -5 -4 46 48 146.4816724650749 0.003675567305265304
10 60 -5 -4 48 50 118.1732511235414 0.001233608360536209
10 60 -5 -4 50 52 95.63002514806068 0.001058655302941247
