#q2lo q2hi ylo yhi qTlo qThi PDF0  uncertainty
10 60 -5 -4 0 0.5 -467204.0546189446 9.157168032892514
10 60 -5 -4 0.5 1 81372.76850914946 0.1415099444129737
10 60 -5 -4 1 1.5 84557.04946708164 3.559759179552202
10 60 -5 -4 1.5 2 67074.96067621995 2.460975017136661
10 60 -5 -4 2 2.5 53132.47803082366 1.794497658731416
10 60 -5 -4 2.5 3 42895.35044750694 1.358238468936179
10 60 -5 -4 3 3.5 35294.24334721062 1.056345009557845
10 60 -5 -4 3.5 4 29514.58598385144 0.8367263075742812
10 60 -5 -4 4 4.5 25014.81406791248 0.6690333695769368
10 60 -5 -4 4.5 5 21437.11455551604 0.6648544243362267
10 60 -5 -4 5 5.5 18540.65229773156 0.43413230090664
10 60 -5 -4 5.5 6 16159.18710777036 0.5902482162437082
10 60 -5 -4 6 6.5 14175.2491690665 0.2916231026574678
10 60 -5 -4 6.5 7 12503.79943159508 0.2403349924916256
10 60 -5 -4 7 7.5 11082.07186372824 0.1994863466989045
10 60 -5 -4 7.5 8 9862.766472042402 0.1667489032133744
10 60 -5 -4 8 8.5 8809.615055226432 0.1403361342654534
10 60 -5 -4 8.5 9 7894.358683606732 0.1188034553442776
10 60 -5 -4 9 9.5 7094.654848368691 0.1010334985467125
10 60 -5 -4 9.5 10 6392.60553545616 0.0862514607661069
10 60 -5 -4 10 10.5 5773.701488952808 0.07380220542199822
10 60 -5 -4 10.5 11 5226.055102875279 0.06366281262035045
10 60 -5 -4 11 11.5 4739.834764733514 0.2299571461626329
10 60 -5 -4 11.5 12 4306.838814688527 0.17264917882585
10 60 -5 -4 12 12.5 3920.173569106435 0.126948570602508
10 60 -5 -4 12.5 13 3574.005470459695 0.09054701193235815
10 60 -5 -4 13 13.5 3263.368142790845 0.06167937651252942
10 60 -5 -4 13.5 14 2984.00992091183 0.0388556722678004
10 60 -5 -4 14 14.5 2732.273416086395 0.02565886371530723
10 60 -5 -4 14.5 15 2504.998701074357 0.02289347043688394
10 60 -5 -4 15 16 4412.665157268004 0.06694837825125433
10 60 -5 -4 16 17 3734.934283995416 0.1691294540305535
10 60 -5 -4 17 18 3174.539711532136 0.02562391210176429
10 60 -5 -4 18 19 2708.620053398653 0.02105464652231603
10 60 -5 -4 19 20 2319.304585644356 0.01745925559407624
10 60 -5 -4 20 21 1992.497612767608 0.01550720180034659
10 60 -5 -4 21 22 1716.994090204307 0.015222095215222
10 60 -5 -4 22 23 1483.821815249362 0.01463571183671775
10 60 -5 -4 23 24 1285.749882727661 0.01379253340564901
10 60 -5 -4 24 25 1116.916243002226 0.01304916246613175
10 60 -5 -4 25 26 972.5417317797403 0.01235840963784085
10 60 -5 -4 26 27 848.7100945210075 0.01166937952280023
10 60 -5 -4 27 28 742.1969279528213 0.01104045603005943
10 60 -5 -4 28 29 650.3351352716105 0.01037493769536013
10 60 -5 -4 29 30 570.9095581825865 0.009829371937826181
10 60 -5 -4 30 31 502.0731111292606 0.009398555676000342
10 60 -5 -4 31 32 442.279562507099 0.009018140706245958
10 60 -5 -4 32 33 390.230005365496 0.008574378154889928
10 60 -5 -4 33 34 344.8297580607005 0.008146331927150641
10 60 -5 -4 34 35 305.1532075619501 0.007802089057577177
10 60 -5 -4 35 36 270.4152439096257 0.007492600947102801
10 60 -5 -4 36 37 239.9481554680991 0.007144704090706
10 60 -5 -4 37 38 213.1824818841881 0.006737051590107512
10 60 -5 -4 38 39 189.6312644517101 0.006345062339363494
10 60 -5 -4 39 40 168.8770313530943 0.005989985092213601
10 60 -5 -4 40 42 284.9356351383704 0.01076963774022488
10 60 -5 -4 42 44 227.4100868098875 0.008723119616774966
10 60 -5 -4 44 46 182.2003623757366 0.006403497362953203
10 60 -5 -4 46 48 146.5011954136532 0.003933806446099197
10 60 -5 -4 48 50 118.1881774917501 0.001348412119384079
10 60 -5 -4 50 52 95.64150459927571 0.001096518306596295
10 60 -5 -4 52 54 77.61859342865205 0.003230938692553309
10 60 -5 -4 54 56 63.16072246788082 0.0003648391041224386
10 60 -5 -4 56 58 51.5242043705017 0.000297695343455473
10 60 -5 -4 58 60 42.12930846030252 0.0002436021669822708
10 60 -5 -4 60 65 75.09190085641998 0.000435114433543049
10 60 -5 -4 65 70 46.16388925862569 0.0002688929090126635
10 60 -5 -4 70 80 46.58732256751476 0.0009072308561073328
10 60 -5 -4 80 90 18.40991890352204 0.0004442556224510952
10 60 -5 -4 90 100 7.376467948117805 0.0002089885098257582
10 60 -4 -3.5 0 0.5 -316071.1531381548 5.134978049318306
10 60 -4 -3.5 0.5 1 32022.05498751537 0.05169317130275886
10 60 -4 -3.5 1 1.5 43424.33846218364 1.93374970426521
10 60 -4 -3.5 1.5 2 36244.53249496449 1.374986725764757
10 60 -4 -3.5 2 2.5 29437.17042502414 1.016506449795997
10 60 -4 -3.5 2.5 3 24151.286557751 0.7742202914087102
10 60 -4 -3.5 3 3.5 20109.35749967874 0.6020782123523531
10 60 -4 -3.5 3.5 4 16977.75907837895 0.4758710994283319
10 60 -4 -3.5 4 4.5 14506.98209969641 0.3805209118909261
10 60 -4 -3.5 4.5 5 12522.63246755637 0.3063508280738461
10 60 -4 -3.5 5 5.5 10903.22808736716 0.2485689711738814
10 60 -4 -3.5 5.5 6 9562.995139850807 0.2032378124349634
10 60 -4 -3.5 6 6.5 8440.256138508186 0.1671516634141881
10 60 -4 -3.5 6.5 7 7489.804638697444 0.1383252169007392
10 60 -4 -3.5 7 7.5 6677.882364448077 0.1149468142248224
10 60 -4 -3.5 7.5 8 5978.836190327297 0.09595655337579956
10 60 -4 -3.5 8 8.5 5372.848569924839 0.08072572502987896
10 60 -4 -3.5 8.5 9 4844.382789092059 0.06836010231745604
10 60 -4 -3.5 9 9.5 4381.087511514978 0.05792987785389414
10 60 -4 -3.5 9.5 10 3973.022410159453 0.04952383989711961
10 60 -4 -3.5 10 10.5 3612.097910032447 0.04471995197445722
10 60 -4 -3.5 10.5 11 3291.663355507044 0.04108680351191651
10 60 -4 -3.5 11 11.5 3006.202451943816 0.1424806959203124
10 60 -4 -3.5 11.5 12 2751.10230828004 0.1101369127695762
10 60 -4 -3.5 12 12.5 2522.477281945191 0.08425590202796229
10 60 -4 -3.5 12.5 13 2317.033729284974 0.06355279518356838
10 60 -4 -3.5 13 13.5 2131.963554014059 0.04705570854412144
10 60 -4 -3.5 13.5 14 1964.85931383707 0.03389962907044719
10 60 -4 -3.5 14 14.5 1813.647745667387 0.02343173954500344
10 60 -4 -3.5 14.5 15 1676.535988685182 0.02051756988657871
10 60 -4 -3.5 15 16 2990.551584657482 0.04767217295602677
10 60 -4 -3.5 16 17 2575.977697408724 0.0280098693342552
10 60 -4 -3.5 17 18 2229.650043254324 0.05498992554703364
