#q2lo q2hi ylo yhi qTlo qThi PDF0  uncertainty
10 60 -5 -4 0 0.5 -467335.8174842688 9.145580888725817
10 60 -5 -4 0.5 1 81164.08976162659 0.1536211633356288
10 60 -5 -4 1 1.5 84438.03227927732 3.548634928432875
10 60 -5 -4 1.5 2 66998.90052022389 2.454658379152534
10 60 -5 -4 2 2.5 53079.98605541581 1.790536394910305
10 60 -5 -4 2.5 3 42857.19682058311 1.355579003102321
10 60 -5 -4 3 3.5 35265.4610084975 1.054492708841281
10 60 -5 -4 3.5 4 29492.25615715095 0.8353990063696983
10 60 -5 -4 4 4.5 24997.1063998755 0.6680656682983681
10 60 -5 -4 4.5 5 21422.82240177758 0.6116056016471703
10 60 -5 -4 5 5.5 18528.94799070776 0.4336003444550443
10 60 -5 -4 5.5 6 16149.48410664413 0.6385819167771842
10 60 -5 -4 6 6.5 14167.1203316304 0.2913205053409911
10 60 -5 -4 6.5 7 12496.92725182015 0.240102202831622
10 60 -5 -4 7 7.5 11076.21523022793 0.1993086138263607
10 60 -5 -4 7.5 8 9857.739400015931 0.1666104283740424
10 60 -5 -4 8 8.5 8805.272043147761 0.1402275828477286
10 60 -5 -4 8.5 9 7890.584482193002 0.1187180482893382
10 60 -5 -4 9 9.5 7091.357179866546 0.10096410449205
10 60 -5 -4 9.5 10 6389.709817173318 0.08619732426268456
10 60 -5 -4 10 10.5 5771.146924155373 0.07375983469046332
10 60 -5 -4 10.5 11 5223.791757040116 0.06362749967320269
10 60 -5 -4 11 11.5 4737.821340696396 0.2300933398273628
10 60 -5 -4 11.5 12 4305.040945065091 0.1727734013020381
10 60 -5 -4 12 12.5 3918.562486637674 0.1270607139158528
10 60 -5 -4 12.5 13 3572.556967780777 0.09064771676503369
10 60 -5 -4 13 13.5 3262.061743678877 0.06176957605384814
10 60 -5 -4 13.5 14 2982.828223031558 0.03893585352261653
10 60 -5 -4 14 14.5 2731.20156811034 0.02564930838661894
10 60 -5 -4 14.5 15 2504.023967356614 0.02288522511616975
10 60 -5 -4 15 16 4410.964674012558 0.06652411082086473
10 60 -5 -4 16 17 3733.508717155291 0.1687949259676316
10 60 -5 -4 17 18 3173.335162875829 0.02561607934512722
10 60 -5 -4 18 19 2707.595150419506 0.02104870339007903
10 60 -5 -4 19 20 2318.427168190015 0.01745460551137512
10 60 -5 -4 20 21 1991.742389307828 0.01515878486065958
10 60 -5 -4 21 22 1716.340949908918 0.01491764493221126
10 60 -5 -4 22 23 1483.254600270451 0.01438794439900448
10 60 -5 -4 23 24 1285.255490018875 0.01361266119033644
10 60 -5 -4 24 25 1116.483949862018 0.01293900920563829
10 60 -5 -4 25 26 972.1626864798623 0.01231209285981549
10 60 -5 -4 26 27 848.3769325871629 0.01168079477781703
10 60 -5 -4 27 28 741.9034758630005 0.01110231409347762
10 60 -5 -4 28 29 650.0761825549453 0.01047754218132013
10 60 -5 -4 29 30 570.6806779461366 0.009960309303551185
10 60 -5 -4 30 31 501.8705187153121 0.009545787277659201
10 60 -5 -4 31 32 442.1000062642281 0.009171829335400616
10 60 -5 -4 32 33 390.0706776855504 0.00872618139436554
10 60 -5 -4 33 34 344.6882248932617 0.00828887932783573
10 60 -5 -4 34 35 305.0273511881038 0.00792860727989364
10 60 -5 -4 35 36 270.303216923081 0.007597082694303481
10 60 -5 -4 36 37 239.8483429294212 0.007222442356606962
10 60 -5 -4 37 38 213.093469149131 0.006784226752614586
10 60 -5 -4 38 39 189.5518111976577 0.006359352878178015
10 60 -5 -4 39 40 168.8060484185177 0.00597070074502426
10 60 -5 -4 40 42 284.8153668457339 0.01063749879756415
10 60 -5 -4 42 44 227.3136274077396 0.008499685480188646
10 60 -5 -4 44 46 182.1227723721622 0.006150601831961922
10 60 -5 -4 46 48 146.4386205267 0.003718726988864773
10 60 -5 -4 48 50 118.1375961758406 0.001220431274191469
10 60 -5 -4 50 52 95.6005379137016 0.001116676028232177
10 60 -5 -4 52 54 77.58536002275939 0.00315308562642258
10 60 -5 -4 54 56 63.13372814503634 0.0003647061524247874
10 60 -5 -4 56 58 51.50225465906412 0.0002975874437680659
10 60 -5 -4 58 60 42.11144685647727 0.0002435134591038945
10 60 -5 -4 60 65 75.0604389466027 0.0004349564116239435
10 60 -5 -4 65 70 46.14503620604754 0.0002687967436116878
10 60 -5 -4 70 80 46.56927610865532 0.0009069134363173248
10 60 -5 -4 80 90 18.40351865575187 0.0004441383193025672
10 60 -5 -4 90 100 7.374229300867677 0.0002088888179638815
10 60 -4 -3.5 0 0.5 -316105.1513116102 5.12393821508158
10 60 -4 -3.5 0.5 1 31825.71805783903 0.05276542341380264
10 60 -4 -3.5 1 1.5 43304.95287762787 2.08327564317733
10 60 -4 -3.5 1.5 2 36165.71781857173 1.370309096273559
10 60 -4 -3.5 2 2.5 29381.35209338535 1.013424821219814
10 60 -4 -3.5 2.5 3 24109.84199482071 0.7720631415577373
10 60 -4 -3.5 3 3.5 20077.51634078104 0.6005376545908803
10 60 -4 -3.5 3.5 4 16952.65873642647 0.4747523753903806
10 60 -4 -3.5 4 4.5 14486.79560853354 0.379697472537373
10 60 -4 -3.5 4.5 5 12506.13644467595 0.3057400449142733
10 60 -4 -3.5 5 5.5 10889.57117769053 0.2481037812922295
10 60 -4 -3.5 5.5 6 9551.565934434804 0.2028750838780979
10 60 -4 -3.5 6 6.5 8430.603839145213 0.1668648301019857
10 60 -4 -3.5 6.5 7 7481.589417180488 0.1380982526634398
10 60 -4 -3.5 7 7.5 6670.843155633067 0.1147682644232191
10 60 -4 -3.5 7.5 8 5972.769128573933 0.09581402275125583
10 60 -4 -3.5 8 8.5 5367.592205908322 0.08061170422934083
10 60 -4 -3.5 8.5 9 4839.807672212199 0.06826909135725145
10 60 -4 -3.5 9 9.5 4377.088724357603 0.05785432288575976
10 60 -4 -3.5 9.5 10 3969.514109317451 0.04946169642198583
10 60 -4 -3.5 10 10.5 3609.009258118128 0.04515040551723359
10 60 -4 -3.5 10.5 11 3288.935459590986 0.04147483545375508
10 60 -4 -3.5 11 11.5 3003.786027055645 0.1425770085866134
10 60 -4 -3.5 11.5 12 2748.955854200914 0.1102383997790639
10 60 -4 -3.5 12 12.5 2520.565662222908 0.08435873723192344
10 60 -4 -3.5 12.5 13 2315.327051949107 0.06365460152073865
10 60 -4 -3.5 13 13.5 2130.436274365809 0.04715463624643235
10 60 -4 -3.5 13.5 14 1963.489513713562 0.0339945724088011
10 60 -4 -3.5 14 14.5 1812.416546349458 0.02352218421447105
10 60 -4 -3.5 14.5 15 1675.427071803763 0.02059405575960227
10 60 -4 -3.5 15 16 2988.645854494664 0.04829040844333576
10 60 -4 -3.5 16 17 2574.413747503039 0.02797720975331686
10 60 -4 -3.5 17 18 2228.357151462704 0.05453332867728022
10 60 -4 -3.5 18 19 1937.460936309636 0.07556160832677961
10 60 -4 -3.5 19 20 1691.533566319579 0.01163710696664566
10 60 -4 -3.5 20 21 1482.521470947987 0.009389499657572742
10 60 -4 -3.5 21 22 1304.006812660097 0.00802425006941121
10 60 -4 -3.5 22 23 1150.838167754578 0.00686540844958472
10 60 -4 -3.5 23 24 1018.850759326205 0.005988938080804473
10 60 -4 -3.5 24 25 904.6558959255697 0.005155435533879427
10 60 -4 -3.5 25 26 805.4804976939889 0.005926631895931678
10 60 -4 -3.5 26 27 719.0414158724474 0.0075815750901711
10 60 -4 -3.5 27 28 643.4491031522758 0.008999126635444554
10 60 -4 -3.5 28 29 577.1325716233567 0.01010882737750762
10 60 -4 -3.5 29 30 518.7791262313997 0.01091732469751605
10 60 -4 -3.5 30 31 467.2866075992687 0.01156949508629168
10 60 -4 -3.5 31 32 421.7259246533867 0.01211188094492854
10 60 -4 -3.5 32 33 381.3108767196689 0.0124832739693943
10 60 -4 -3.5 33 34 345.3735785134637 0.0126957960552545
10 60 -4 -3.5 34 35 313.3443541644895 0.01280399102222418
10 60 -4 -3.5 35 36 284.7356409636549 0.0128467197594091
10 60 -4 -3.5 36 37 259.1288972612775 0.01281086984317881
10 60 -4 -3.5 37 38 236.1636610333115 0.001166799353910619
10 60 -4 -3.5 38 39 215.5283761440988 0.00106006899883937
10 60 -4 -3.5 39 40 196.9531659478878 0.0009636037829636734
10 60 -4 -3.5 40 42 345.2785044483539 0.001679659317517235
10 60 -4 -3.5 42 44 290.3789547852019 0.00140343889779615
10 60 -4 -3.5 44 46 245.2572878968281 0.001179029521011898
10 60 -4 -3.5 46 48 207.9645911568668 0.0009961671094060875
10 60 -4 -3.5 48 50 176.9837515958406 0.0008454993823363566
10 60 -4 -3.5 50 52 151.1240652402819 0.000720676840728629
10 60 -4 -3.5 52 54 129.4440208100376 0.0006169044619639408
10 60 -4 -3.5 54 56 111.193848118309 0.0005297346340142894
10 60 -4 -3.5 56 58 95.77260920759298 0.0004564558951045683
10 60 -4 -3.5 58 60 82.6957479043617 0.0003946189839467706
10 60 -4 -3.5 60 65 161.5602825252389 0.0007732257437567114
10 60 -4 -3.5 65 70 113.989590658151 0.0005490138135542111
