#q2lo q2hi ylo yhi qTlo qThi PDF0  uncertainty
10 60 -5 -4 0 0.5 -467015.4363835016 9.163120254932437
10 60 -5 -4 0.5 1 81532.16290030545 0.1435494010656839
10 60 -5 -4 1 1.5 84642.10600016132 3.559956467855955
10 60 -5 -4 1.5 2 67127.70237129282 2.460882482686429
10 60 -5 -4 2 2.5 53168.14496259487 1.794403317588149
10 60 -5 -4 2.5 3 42920.86129387044 1.358195465312747
10 60 -5 -4 3 3.5 35313.22282489917 1.056335053304792
10 60 -5 -4 3.5 4 29529.12524885516 0.8367400438874029
10 60 -5 -4 4 4.5 25026.20637880986 0.6690645736307488
10 60 -5 -4 4.5 5 21446.20355183389 0.6134267454835935
10 60 -5 -4 5 5.5 18548.01042331309 0.4341762703625136
10 60 -5 -4 5.5 6 16165.21713962237 0.622650324490678
10 60 -5 -4 6 6.5 14180.24191922641 0.2916746976879949
10 60 -5 -4 6.5 7 12507.9708483615 0.2403853416344646
10 60 -5 -4 7 7.5 11085.58465127759 0.1995308838122583
10 60 -5 -4 7.5 8 9865.745586305662 0.1667873921924183
10 60 -5 -4 8 8.5 8812.157864856816 0.1403695947901724
10 60 -5 -4 8.5 9 7896.542022672227 0.1188318095901195
10 60 -5 -4 9 9.5 7096.540004108613 0.101057619979656
10 60 -5 -4 9.5 10 6394.241858535567 0.08627280421296746
10 60 -5 -4 10 10.5 5775.129036239798 0.073822012643177
10 60 -5 -4 10.5 11 5227.306619568099 0.06367947702074161
10 60 -5 -4 11 11.5 4740.937184724272 0.2298103661469213
10 60 -5 -4 11.5 12 4307.81440880319 0.1725161276799554
10 60 -5 -4 12 12.5 3921.040840932636 0.1268287768161827
10 60 -5 -4 12.5 13 3574.779861810373 0.09044018550639521
10 60 -5 -4 13 13.5 3264.062585760537 0.0615849285341028
10 60 -5 -4 13.5 14 2984.635282553462 0.03877229567251561
10 60 -5 -4 14 14.5 2732.838863723987 0.02566572931618794
10 60 -5 -4 14.5 15 2505.511984960521 0.0228995812640278
10 60 -5 -4 15 16 4413.560544199743 0.06735903897970275
10 60 -5 -4 16 17 3735.688055748783 0.1694333607574663
10 60 -5 -4 17 18 3175.182363603521 0.02563037115214684
10 60 -5 -4 18 19 2709.174120230588 0.02106030112645385
10 60 -5 -4 19 20 2319.786919546309 0.01746385104979709
10 60 -5 -4 20 21 1992.920979799469 0.01515914237484139
10 60 -5 -4 21 22 1717.368291796089 0.01490540801250972
10 60 -5 -4 22 23 1484.15448407449 0.01436256567012606
10 60 -5 -4 23 24 1286.047057040199 0.01357468014975893
10 60 -5 -4 24 25 1117.182772797047 0.01289122126786424
10 60 -5 -4 25 26 972.7815698151666 0.01225878821048809
10 60 -5 -4 26 27 848.9265095165621 0.01162826827146546
10 60 -5 -4 27 28 742.3926582483421 0.01105549374210568
10 60 -5 -4 28 29 650.5125044441241 0.01043965762210064
10 60 -5 -4 29 30 571.0705571449068 0.009932875135973518
10 60 -5 -4 30 31 502.2194597901195 0.00952997070157835
10 60 -5 -4 31 32 442.4127602653496 0.009168962363105493
10 60 -5 -4 32 33 390.351366346222 0.008736564817070303
10 60 -5 -4 33 34 344.9404401483567 0.008311807552786377
10 60 -5 -4 34 35 305.2542356779169 0.007962898027585652
10 60 -5 -4 35 36 270.5075289070183 0.007642690717148071
10 60 -5 -4 36 37 240.032509555305 0.007280317541585646
10 60 -5 -4 37 38 213.2596313098001 0.006855186545806191
