#q2lo q2hi ylo yhi qTlo qThi PDF0  uncertainty
10 60 -5 -4 0 0.5 -466735.1645628895 9.158211653179023
10 60 -5 -4 0.5 1 81505.02604855047 0.1455746453139
10 60 -5 -4 1 1.5 84609.30936116028 3.565022235896322
10 60 -5 -4 1.5 2 67101.1043845323 2.463105600181734
10 60 -5 -4 2 2.5 53147.2045769754 1.795418488916766
10 60 -5 -4 2.5 3 42904.31686031019 1.35859104913834
10 60 -5 -4 3 3.5 35300.04720568658 1.056449078729202
10 60 -5 -4 3.5 4 29518.55591817369 0.8367321513978823
10 60 -5 -4 4 4.5 25017.68006277886 0.6689866660381085
10 60 -5 -4 4.5 5 21439.2973940733 0.6343503689313366
10 60 -5 -4 5 5.5 18542.40387693602 0.4340563243349607
10 60 -5 -4 5.5 6 16160.6605580649 0.6250740322502679
10 60 -5 -4 6 6.5 14176.5395001048 0.2915640828632604
10 60 -5 -4 6.5 7 12504.96549295115 0.2402821961150039
10 60 -5 -4 7 7.5 11083.15028014853 0.1994423472642666
10 60 -5 -4 7.5 8 9863.779859942259 0.166711357249369
10 60 -5 -4 8 8.5 8810.577151714586 0.1403062730641977
10 60 -5 -4 8.5 9 7895.277654016178 0.1187801585101624
10 60 -5 -4 9 9.5 7095.535397499612 0.1010135484166312
10 60 -5 -4 9.5 10 6393.450284896065 0.0862370174500029
10 60 -5 -4 10 10.5 5774.511841534893 0.07379125617990212
10 60 -5 -4 10.5 11 5226.831790356539 0.06365445611027098
10 60 -5 -4 11 11.5 4740.578215846742 0.2300615825033674
10 60 -5 -4 11.5 12 4307.54935728035 0.1727547638120086
10 60 -5 -4 12 12.5 3920.85154880134 0.1270500516102402
10 60 -5 -4 12.5 13 3574.651329798861 0.09064269513737599
10 60 -5 -4 13 13.5 3263.9824380627 0.06176809716953358
10 60 -5 -4 13.5 14 2984.593325835522 0.03893602564176035
10 60 -5 -4 14 14.5 2732.826726492588 0.02565895418956643
10 60 -5 -4 14.5 15 2505.522816576025 0.02289395779007464
10 60 -5 -4 15 16 4413.629780876346 0.06652423637660831
10 60 -5 -4 16 17 3735.794599051592 0.1688106100900768
10 60 -5 -4 17 18 3175.304696065989 0.02562676350589754
10 60 -5 -4 18 19 2709.298716299605 0.0210578140195139
10 60 -5 -4 19 20 2319.905673178943 0.01746239126987348
10 60 -5 -4 20 21 1993.029382641269 0.01536849982585409
10 60 -5 -4 21 22 1717.464205555761 0.01508209025860197
10 60 -5 -4 22 23 1484.237278697213 0.01449666137864369
10 60 -5 -4 23 24 1286.117032320337 0.01365962933277842
10 60 -5 -4 24 25 1117.240770867519 0.01293146844523108
10 60 -5 -4 25 26 972.8287105693057 0.01225993799732805
10 60 -5 -4 26 27 848.9640229361407 0.01159725050365523
