#q2lo q2hi ylo yhi qTlo qThi PDF0  uncertainty
10 60 -5 -4 0 0.5 -510296.6103223948 12.8423097456689
10 60 -5 -4 0.5 1 95238.30600066729 4.119335701674572
10 60 -5 -4 1 1.5 96215.26874421276 3.400609814038035
10 60 -5 -4 1.5 2 75827.03508809935 2.590391065008589
10 60 -5 -4 2 2.5 59840.51022154378 2.009605044229829
10 60 -5 -4 2.5 3 48171.9590923366 1.580843266820011
10 60 -5 -4 3 3.5 39536.43626520957 1.253786095963733
10 60 -5 -4 3.5 4 32985.29268420169 0.9978843960052473
10 60 -5 -4 4 4.5 27894.33454164623 0.7965990984193922
10 60 -5 -4 4.5 5 23853.25971691398 0.6349976688616152
10 60 -5 -4 5 5.5 20586.77383821239 0.508059242991294
10 60 -5 -4 5.5 6 17905.2148573861 0.727797905652551
10 60 -5 -4 6 6.5 15674.72303769874 0.3340720809774211
10 60 -5 -4 6.5 7 13798.51829575154 0.2735479287548515
10 60 -5 -4 7 7.5 12205.19746892321 0.2261738249726477
10 60 -5 -4 7.5 8 10840.97744019955 0.1884736575393617
10 60 -5 -4 8 8.5 9664.634733636283 0.1579544767773768
10 60 -5 -4 8.5 9 8644.057177017203 0.1334823175639031
10 60 -5 -4 9 9.5 7753.864500064306 0.1129086577457201
10 60 -5 -4 9.5 10 6973.732059403069 0.09583367950381216
10 60 -5 -4 10 10.5 6287.191404699042 0.08264977254111727
10 60 -5 -4 10.5 11 5680.757523848967 0.07128354478209076
10 60 -5 -4 11 11.5 5143.283140934781 0.2306112244732503
10 60 -5 -4 11.5 12 4665.476188340841 0.1689669259558286
10 60 -5 -4 12 12.5 4239.53213858367 0.1201350884402927
10 60 -5 -4 12.5 13 3858.853229453931 0.08172039457213032
10 60 -5 -4 13 13.5 3517.826963669284 0.05154211957687949
10 60 -5 -4 13.5 14 3211.654295311822 0.03205008211307359
10 60 -5 -4 14 14.5 2936.212663446463 0.02843092811053793
10 60 -5 -4 14.5 15 2687.943308559804 0.02473744556436941
10 60 -5 -4 15 16 4724.752057366099 0.1554983331589028
10 60 -5 -4 16 17 3987.882562029701 0.03432333173077495
10 60 -5 -4 17 18 3380.452751069372 0.02791569260853066
10 60 -5 -4 18 19 2876.922161879086 0.02252216237093307
10 60 -5 -4 19 20 2457.381672076772 0.01893015611176452
10 60 -5 -4 20 21 2106.174087327606 0.01584934088032242
10 60 -5 -4 21 22 1810.887416848616 0.01401604922534716
10 60 -5 -4 22 23 1561.613400568512 0.01503454224302914
10 60 -5 -4 23 24 1350.386942010364 0.01525886787953823
10 60 -5 -4 24 25 1170.768747203937 0.01418452777875245
10 60 -5 -4 25 26 1017.523628107709 0.01313678633721338
10 60 -5 -4 26 27 886.3742283807983 0.01232637525106384
10 60 -5 -4 27 28 773.8076284950856 0.01202247510229881
10 60 -5 -4 28 29 676.9234383207986 0.01200240379489514
10 60 -5 -4 29 30 593.3197387687457 0.01135673169210349
10 60 -5 -4 30 31 520.9997390845483 0.01083753786178931
10 60 -5 -4 31 32 458.2953656914967 0.01024887087868365
10 60 -5 -4 32 33 403.8079866353261 0.009362318589239749
10 60 -5 -4 33 34 356.3613965789428 0.008690071052114945
10 60 -5 -4 34 35 314.9635136629377 0.008215866917623771
10 60 -5 -4 35 36 278.7748558733917 0.00760798487874581
10 60 -5 -4 36 37 247.0828897095583 0.006692023261791746
10 60 -5 -4 37 38 219.2811546457822 0.006094919223755824
10 60 -5 -4 38 39 194.8523877350527 0.005686721050551569
10 60 -5 -4 39 40 173.3535427078919 0.005305582368720252
10 60 -5 -4 40 42 292.083893741818 0.0083208200073841
10 60 -5 -4 42 44 232.7077034439652 0.005899439246974225
10 60 -5 -4 44 46 186.1481750388821 0.004117748322187254
10 60 -5 -4 46 48 149.4591774480542 0.002074774094552367
10 60 -5 -4 48 50 120.4165986484425 0.0007146126780099848
10 60 -5 -4 50 52 97.32931860094287 0.001188490298901002
10 60 -5 -4 52 54 78.90490154747259 0.002780195287286347
10 60 -5 -4 54 56 64.14688695794435 0.0003800733694845349
10 60 -5 -4 56 58 52.28518512918037 0.0003091807133372981
10 60 -5 -4 58 60 42.72065150533834 0.0002528723270032174
10 60 -5 -4 60 65 76.07337154180496 0.0004520221848167694
10 60 -5 -4 65 70 46.72324856424443 0.0002785916559133739
10 60 -5 -4 70 80 47.14289764892334 0.001009004498094157
10 60 -5 -4 80 90 18.66311300559266 0.0004690975815222487
10 60 -5 -4 90 100 7.511224516040195 0.0002222698416236568
10 60 -4 -3.5 0 0.5 -338433.2224157375 5.886686163314153
10 60 -4 -3.5 0.5 1 38853.77015201114 1.29586492607632
10 60 -4 -3.5 1 1.5 49280.71719476172 2.110640612700081
10 60 -4 -3.5 1.5 2 40665.38572470782 1.500877007041709
10 60 -4 -3.5 2 2.5 32837.5623316857 1.110728417916107
10 60 -4 -3.5 2.5 3 26834.76702784733 0.8694479828045587
10 60 -4 -3.5 3 3.5 22274.1333680201 0.6960926077408658
10 60 -4 -3.5 3.5 4 18755.48872857353 0.5527731012734876
10 60 -4 -3.5 4 4.5 15988.03971095505 0.4387132496722188
10 60 -4 -3.5 4.5 5 13771.08526164887 0.3485686094481935
10 60 -4 -3.5 5 5.5 11965.82956146984 0.2803768859212141
10 60 -4 -3.5 5.5 6 10474.74012367567 0.2288144599006046
10 60 -4 -3.5 6 6.5 9227.913572012139 0.1872639865887322
10 60 -4 -3.5 6.5 7 8174.242832837395 0.154186219314397
10 60 -4 -3.5 7 7.5 7275.639965110311 0.1284194790159745
10 60 -4 -3.5 7.5 8 6503.206191011587 0.1076945251134021
10 60 -4 -3.5 8 8.5 5834.64733414471 0.09041779870312894
10 60 -4 -3.5 8.5 9 5252.504545957335 0.07605434990000504
10 60 -4 -3.5 9 9.5 4742.914869923998 0.06414753900662618
10 60 -4 -3.5 9.5 10 4294.732223505561 0.05457380448115146
10 60 -4 -3.5 10 10.5 3898.89488441012 0.04875159472339874
10 60 -4 -3.5 10.5 11 3547.961557256625 0.04514335828935145
10 60 -4 -3.5 11 11.5 3235.765042677061 0.1462594392637584
10 60 -4 -3.5 11.5 12 2957.152941930174 0.1115543083692501
10 60 -4 -3.5 12 12.5 2707.79101684151 0.08397948071205974
10 60 -4 -3.5 12.5 13 2484.008551681495 0.06205454253404241
10 60 -4 -3.5 13 13.5 2282.679018284551 0.04466666800362873
10 60 -4 -3.5 13.5 14 2101.125427643832 0.03093626684994888
10 60 -4 -3.5 14 14.5 1937.044367816822 0.02349649625784878
10 60 -4 -3.5 14.5 15 1788.446077890537 0.0212100682028904
10 60 -4 -3.5 15 16 3184.622417725227 0.03624222229700536
10 60 -4 -3.5 16 17 2736.893786536773 0.04594842529468224
10 60 -4 -3.5 17 18 2363.723997337424 0.08214731728094193
10 60 -4 -3.5 18 19 2050.743719729185 0.1006948581057259
10 60 -4 -3.5 19 20 1786.724736424654 0.01195652742489983
10 60 -4 -3.5 20 21 1562.811920544962 0.01004413932105308
10 60 -4 -3.5 21 22 1371.964438183814 0.008603255582102065
10 60 -4 -3.5 22 23 1208.541446184772 0.00736558605422033
10 60 -4 -3.5 23 24 1067.991309879785 0.006378183413971783
10 60 -4 -3.5 24 25 946.6187287860387 0.005506883873181323
10 60 -4 -3.5 25 26 841.4040801452253 0.007305756832920451
10 60 -4 -3.5 26 27 749.8663711397508 0.008705370263669465
10 60 -4 -3.5 27 28 669.9553875741858 0.009466399388884383
10 60 -4 -3.5 28 29 599.9697543670845 0.009980756785466838
10 60 -4 -3.5 29 30 538.4901214302579 0.01046667704326865
10 60 -4 -3.5 30 31 484.327120907859 0.01099028666521917
