#q2lo q2hi ylo yhi qTlo qThi PDF0  uncertainty
10 60 -5 -4 0 0.5 -220231.4314835019 8.522640095849056
10 60 -5 -4 0.5 1 129660.7243695437 4.563753058828297
10 60 -5 -4 1 1.5 100680.9694176333 3.15936383458029
10 60 -5 -4 1.5 2 74539.40499266823 2.279853268060833
10 60 -5 -4 2 2.5 57101.88948394191 1.718700618403091
10 60 -5 -4 2.5 3 45150.43237225409 1.327024981721479
10 60 -5 -4 3 3.5 36604.6737861991 1.037821161073225
10 60 -5 -4 3.5 4 30263.04698556455 0.8162193057396507
10 60 -5 -4 4 4.5 25410.85019251596 0.8589463889584295
10 60 -5 -4 4.5 5 21604.09479392464 0.5077706470874546
10 60 -5 -4 5 5.5 18555.14830337937 0.559968933572236
10 60 -5 -4 5.5 6 16070.94030502422 0.322217773695229
10 60 -5 -4 6 6.5 14017.5913535849 0.2596023568985402
10 60 -5 -4 6.5 7 12299.7936807574 0.2110397401993396
10 60 -5 -4 7 7.5 10847.94740581038 0.1733670169360266
10 60 -5 -4 7.5 8 9610.131413711861 0.1435914954381587
10 60 -5 -4 8 8.5 8546.859106472657 0.1196669609726086
10 60 -5 -4 8.5 9 7627.577727245066 0.1007034243784801
10 60 -5 -4 9 9.5 6828.281948231453 0.08485197302798042
10 60 -5 -4 9.5 10 6129.850074567311 0.07174082129768067
10 60 -5 -4 10 10.5 5516.86300146301 0.06165824444815371
10 60 -5 -4 10.5 11 4976.751134066286 0.237813864866439
10 60 -5 -4 11 11.5 4499.166932319044 0.1739021013900128
10 60 -5 -4 11.5 12 4075.518764042471 0.1237199875504302
10 60 -5 -4 12 12.5 3698.616806757721 0.0842840717486979
10 60 -5 -4 12.5 13 3362.403963895465 0.05352848125676246
10 60 -5 -4 13 13.5 3061.744749148515 0.02960760868882062
10 60 -5 -4 13.5 14 2792.261629448295 0.02358322180180039
10 60 -5 -4 14 14.5 2550.205105952696 0.02087656317871733
10 60 -5 -4 14.5 15 2332.347696904234 0.01812105908265949
10 60 -5 -4 15 16 4094.344349965849 0.1988128500588573
10 60 -5 -4 16 17 3450.221291901092 0.0251604801396752
10 60 -5 -4 17 18 2920.45498078552 0.02039436907443815
10 60 -5 -4 18 19 2482.201135719391 0.01643794431083734
10 60 -5 -4 19 20 2117.721329268787 0.0138110198281538
10 60 -5 -4 20 21 1813.114296163729 0.0115831606053689
10 60 -5 -4 21 22 1557.395058021578 0.01254181388367215
10 60 -5 -4 22 23 1341.819582324692 0.01327086841138225
10 60 -5 -4 23 24 1159.377364760295 0.01335885387265989
10 60 -5 -4 24 25 1004.414341087205 0.01244578702642229
10 60 -5 -4 25 26 872.3437634395692 0.01154042371570085
10 60 -5 -4 26 27 759.4254295378496 0.01082130098848211
10 60 -5 -4 27 28 662.5932460644681 0.01049551050357422
10 60 -5 -4 28 29 579.3203139414567 0.01038548645431092
10 60 -5 -4 29 30 507.5171412753066 0.009807963336129433
10 60 -5 -4 30 31 445.4490273361872 0.009326124308813633
10 60 -5 -4 31 32 391.6688383303585 0.008785768244592873
10 60 -5 -4 32 33 344.9647874916017 0.008026742666459086
10 60 -5 -4 33 34 304.3189879909434 0.007438324151564757
10 60 -5 -4 34 35 268.8737848574592 0.006994382567825141
10 60 -5 -4 35 36 237.9041620681545 0.006454439370287446
10 60 -5 -4 36 37 210.7953199180112 0.005686728208758041
10 60 -5 -4 37 38 187.0244541987059 0.005160244155575811
10 60 -5 -4 38 39 166.1459729818094 0.004778139292710648
10 60 -5 -4 39 40 147.7829933305992 0.007372222226507574
10 60 -5 -4 40 42 248.9116054770938 0.006915221957314088
10 60 -5 -4 42 44 198.233775460039 0.004854957574139007
10 60 -5 -4 44 46 158.5177267185526 0.003297160894504714
10 60 -5 -4 46 48 127.2371660440716 0.001569462760159013
10 60 -5 -4 48 50 102.4868238982643 0.0005224273061230633
10 60 -5 -4 50 52 82.81935924953716 0.001206281579257507
10 60 -5 -4 52 54 67.12937975824809 0.00252076253747191
10 60 -5 -4 54 56 54.56544961869983 0.0002782016187552472
10 60 -5 -4 56 58 44.46987135278933 0.0002263909678603682
10 60 -5 -4 58 60 36.33127245328653 0.0001852599645388864
10 60 -5 -4 60 65 64.68804436412653 0.0003314267225960066
10 60 -5 -4 65 70 39.72706064412107 0.0002044859487497774
10 60 -5 -4 70 80 40.08588971691395 0.0008622913711491265
10 60 -5 -4 80 90 15.8746848064758 0.000399852306662396
10 60 -5 -4 90 100 6.393010886912753 0.0001883309015973111
10 60 -4 -3.5 0 0.5 -164272.6755628619 4.794698025594698
10 60 -4 -3.5 0.5 1 62118.82910068842 2.990741302513925
10 60 -4 -3.5 1 1.5 53317.55191056775 1.956934225752775
10 60 -4 -3.5 1.5 2 40729.34491540866 1.327115591957408
10 60 -4 -3.5 2 2.5 31762.29833164495 0.9566468944358348
10 60 -4 -3.5 2.5 3 25431.48066764746 0.7332070479169488
10 60 -4 -3.5 3 3.5 20822.82514516642 0.5771892288212257
10 60 -4 -3.5 3.5 4 17360.00238954774 0.452643504140724
10 60 -4 -3.5 4 4.5 14685.53226782433 0.355447779124006
10 60 -4 -3.5 4.5 5 12571.53999400501 0.2797298000841693
10 60 -4 -3.5 5 5.5 10867.85574785407 0.2229235713184607
10 60 -4 -3.5 5.5 6 9472.326405658057 0.1802618993424403
10 60 -4 -3.5 6 6.5 8313.430865447966 0.1462830873897474
10 60 -4 -3.5 6.5 7 7339.794177873998 0.1195326944844055
10 60 -4 -3.5 7 7.5 6513.654355212312 0.09888340255020012
10 60 -4 -3.5 7.5 8 5806.677800765438 0.0824478233962509
10 60 -4 -3.5 8 8.5 5197.207979402432 0.06884735052153701
10 60 -4 -3.5 8.5 9 4668.417750748872 0.05762713990770862
10 60 -4 -3.5 9 9.5 4207.036525075375 0.05035991190925415
10 60 -4 -3.5 9.5 10 3802.458608913324 0.04612805165879763
10 60 -4 -3.5 10 10.5 3446.107981665527 0.0425312105253397
10 60 -4 -3.5 10.5 11 3130.976642146679 0.1497042012642851
10 60 -4 -3.5 11 11.5 2851.282757249129 0.1136495573891807
10 60 -4 -3.5 11.5 12 2602.216186736978 0.08509445759409573
10 60 -4 -3.5 12 12.5 2379.746129715896 0.06255887436145713
10 60 -4 -3.5 12.5 13 2180.471343254162 0.04477593327555951
10 60 -4 -3.5 13 13.5 2001.504687879723 0.03078726175726842
10 60 -4 -3.5 13.5 14 1840.382088640432 0.02239667190747241
10 60 -4 -3.5 14 14.5 1694.989817776194 0.02000113071426313
10 60 -4 -3.5 14.5 15 1563.507144062216 0.01797862697026176
10 60 -4 -3.5 15 16 2780.536920131935 0.03053875204614087
10 60 -4 -3.5 16 17 2385.872131550308 0.06729300276720096
10 60 -4 -3.5 17 18 2057.662730624373 0.09248629226658522
10 60 -4 -3.5 18 19 1782.940800010432 0.01292387315038468
10 60 -4 -3.5 19 20 1551.611755056138 0.008748721431174999
10 60 -4 -3.5 20 21 1355.741928534177 0.007338642132481255
10 60 -4 -3.5 21 22 1189.042578515475 0.006284953744625454
10 60 -4 -3.5 22 23 1046.489499509833 0.005378058543101361
10 60 -4 -3.5 23 24 924.0390325767145 0.004655267111388639
10 60 -4 -3.5 24 25 818.4157342650207 0.005182918874879761
10 60 -4 -3.5 25 26 726.9487629325823 0.0067697040267376
10 60 -4 -3.5 26 27 647.4478974795825 0.007926741823439443
10 60 -4 -3.5 27 28 578.1065205708136 0.008562352884382562
10 60 -4 -3.5 28 29 517.4277638806856 0.008985462799273591
10 60 -4 -3.5 29 30 464.1647750306319 0.009374341458908475
10 60 -4 -3.5 30 31 417.2741847806067 0.00979142079745543
10 60 -4 -3.5 31 32 375.8790949161361 0.01033889708031666
10 60 -4 -3.5 32 33 339.239301354506 0.01093205233689787
10 60 -4 -3.5 33 34 306.7274653693601 0.01143088504653633
10 60 -4 -3.5 34 35 277.8101118583007 0.01173196129713006
10 60 -4 -3.5 35 36 252.031701439559 0.01185290295828167
10 60 -4 -3.5 36 37 229.0021445949641 0.0009836720535076893
10 60 -4 -3.5 37 38 208.3865391885457 0.0008907331204284219
10 60 -4 -3.5 38 39 189.8957494593471 0.0008072464635802135
10 60 -4 -3.5 39 40 173.2798316194291 0.0007336192460343227
10 60 -4 -3.5 40 42 303.1567550041425 0.001276560557528228
10 60 -4 -3.5 42 44 254.2851318604304 0.001064101667509476
10 60 -4 -3.5 44 46 214.2409682917518 0.0008922299997777827
10 60 -4 -3.5 46 48 181.2410620701137 0.000752443151583293
10 60 -4 -3.5 48 50 153.9020123995872 0.0006372360471686989
10 60 -4 -3.5 50 52 131.1419983383966 0.0005423351531419485
10 60 -4 -3.5 52 54 112.1082204343497 0.0004633779174270103
10 60 -4 -3.5 54 56 96.1238063773344 0.0003973254949016791
10 60 -4 -3.5 56 58 82.64770501404274 0.0003420460316618801
10 60 -4 -3.5 58 60 71.2450235455395 0.0002953028790955159
10 60 -4 -3.5 60 65 138.8329833229531 0.0005775476217309006
10 60 -4 -3.5 65 70 97.62392402550826 0.0004087246822450652
10 60 -4 -3.5 70 80 119.3166719656052 0.0005065104840724644
10 60 -4 -3.5 80 90 62.48850423377306 0.000271220718182974
10 60 -4 -3.5 90 100 33.63430682806457 0.0004815149228463156
10 60 -3.5 -3.25 0 0.5 -95463.9604731263 2.504729027670692
10 60 -3.5 -3.25 0.5 1 30176.74601687775 0.6943875333818141
10 60 -3.5 -3.25 1 1.5 27149.21679707088 1.008107768790069
10 60 -3.5 -3.25 1.5 2 21011.47621957398 0.7411411867542483
10 60 -3.5 -3.25 2 2.5 16498.65863136149 0.5237276757179643
10 60 -3.5 -3.25 2.5 3 13269.41160292663 0.3771133096579433
10 60 -3.5 -3.25 3 3.5 10899.87536021968 0.2940202779464016
10 60 -3.5 -3.25 3.5 4 9109.761082495064 0.2351181090489263
10 60 -3.5 -3.25 4 4.5 7721.586557824244 0.1861059313214355
10 60 -3.5 -3.25 4.5 5 6620.857367669216 0.1571874912433486
10 60 -3.5 -3.25 5 5.5 5731.508945870751 0.1421105586468911
10 60 -3.5 -3.25 5.5 6 5001.494728630825 0.1324835939976765
10 60 -3.5 -3.25 6 6.5 4394.206739732776 0.1254216584638925
10 60 -3.5 -3.25 6.5 7 3883.248940126817 0.121027983417207
10 60 -3.5 -3.25 7 7.5 3449.157663810899 0.1187698352337065
10 60 -3.5 -3.25 7.5 8 3077.287232131811 0.1168121868045091
10 60 -3.5 -3.25 8 8.5 2756.416879021303 0.1156572759550727
10 60 -3.5 -3.25 8.5 9 2477.808121803184 0.1151694151321863
10 60 -3.5 -3.25 9 9.5 2234.556016766957 0.02529260724531923
10 60 -3.5 -3.25 9.5 10 2021.130150157067 0.02165066739871691
10 60 -3.5 -3.25 10 10.5 1833.053184401981 0.01860669774578128
10 60 -3.5 -3.25 10.5 11 1666.659675885731 0.07941552516149386
10 60 -3.5 -3.25 11 11.5 1518.921743920968 0.06013385924097747
10 60 -3.5 -3.25 11.5 12 1387.317451039158 0.04492676511813443
10 60 -3.5 -3.25 12 12.5 1269.730748077893 0.03291560932666471
10 60 -3.5 -3.25 12.5 13 1164.374531395842 0.02347712182449868
10 60 -3.5 -3.25 13 13.5 1069.730378384253 0.01606202745733754
10 60 -3.5 -3.25 13.5 14 984.5014186304028 0.01026144468801249
10 60 -3.5 -3.25 14 14.5 907.5746146976569 0.006379132914275942
10 60 -3.5 -3.25 14.5 15 837.9905156305512 0.005722111232557836
10 60 -3.5 -3.25 15 16 1492.556575947929 0.01175080834923392
10 60 -3.5 -3.25 16 17 1283.532294696132 0.03634451505945435
10 60 -3.5 -3.25 17 18 1109.605440271097 0.04920052548027343
10 60 -3.5 -3.25 18 19 963.9291109266808 0.005472581053481917
10 60 -3.5 -3.25 19 20 841.1723456056906 0.004575869235054597
10 60 -3.5 -3.25 20 21 737.1448078112771 0.003883280566924441
10 60 -3.5 -3.25 21 22 648.5252254994591 0.003317836779729078
10 60 -3.5 -3.25 22 23 572.6600876442938 0.002840206621044672
10 60 -3.5 -3.25 23 24 507.4144208349327 0.002461786136507271
10 60 -3.5 -3.25 24 25 451.058748245802 0.002136735705050796
10 60 -3.5 -3.25 25 26 402.1833491818115 0.001868066793349499
10 60 -3.5 -3.25 26 27 359.6325371198947 0.00163845488646075
10 60 -3.5 -3.25 27 28 322.4535578628019 0.001446080428252117
10 60 -3.5 -3.25 28 29 289.8567744445576 0.001276452069134848
10 60 -3.5 -3.25 29 30 261.1847271474116 0.001139899074360073
10 60 -3.5 -3.25 30 31 235.8872239970547 0.001008563995810619
10 60 -3.5 -3.25 31 32 213.5018974897883 0.0009104887740249978
10 60 -3.5 -3.25 32 33 193.6386247647819 0.000810604747726984
10 60 -3.5 -3.25 33 34 175.9667591775298 0.0007331861371540072
10 60 -3.5 -3.25 34 35 160.2050556921319 0.0006600286293974023
10 60 -3.5 -3.25 35 36 146.1134353693393 0.0005977486215442696
10 60 -3.5 -3.25 36 37 133.4862128781457 0.0005420766343320338
10 60 -3.5 -3.25 37 38 122.1465710057755 0.0004924089359690242
10 60 -3.5 -3.25 38 39 111.9420441644233 0.000448627280249525
10 60 -3.5 -3.25 39 40 102.7407689548032 0.0004095533191588174
10 60 -3.5 -3.25 40 42 181.3335692878109 0.0007177227248575946
10 60 -3.5 -3.25 42 44 153.9749984908301 0.0006044141356937871
10 60 -3.5 -3.25 44 46 131.3797598084973 0.0005120376729905729
10 60 -3.5 -3.25 46 48 112.6025846273247 0.0004366346039574864
